group_id,apul_mean,peve_mean,ptua_mean
OG_16485,NA,5.026315789473683,36.48717948717948
OG_16489,NA,51.921052631578945,403.15384615384613
OG_16539,NA,2.6842105263157903,98.28205128205128
OG_16544,NA,5.289473684210526,60.64102564102564
OG_16548,NA,146.81578947368422,173.2051282051282
OG_16573,NA,93.57894736842107,225.5897435897436
OG_16585,NA,12.131578947368421,45.02564102564103
OG_16586,NA,8.842105263157896,44.205128205128204
OG_16592,NA,5083.657894736842,76095.53846153845
OG_16627,NA,16.55263157894737,26.974358974358978
OG_16654,NA,60.73684210526316,222.94871794871796
OG_16665,NA,43.368421052631575,1624.7692307692307
OG_16707,NA,178.31578947368422,101
OG_16731,NA,0.6578947368421052,72.71794871794872
OG_16747,NA,1758.7105263157896,8027.641025641025
OG_16789,NA,211.73684210526318,1049.4358974358975
OG_16844,NA,0.07894736842105261,57.53846153846153
OG_16856,NA,109.94736842105263,2652.128205128205
OG_16862,NA,26.05263157894737,133.12820512820514
OG_16879,NA,2,6.384615384615384
OG_16883,NA,196.81578947368425,6666.025641025641
OG_16944,NA,202.81578947368425,87.07692307692307
OG_16980,NA,49.815789473684205,71.76923076923079
OG_17006,NA,0.05263157894736845,1878.4615384615386
OG_17012,NA,0.6578947368421049,33.82051282051282
OG_17014,NA,4906.078947368422,6216.717948717949
OG_17015,NA,63.02631578947368,72.46153846153847
OG_17027,NA,1,22.025641025641026
OG_17045,NA,47.26315789473684,161.6923076923077
OG_17058,NA,713.9736842105264,449.9230769230769
OG_17098,NA,4.342105263157895,109.92307692307693
OG_17100,NA,5.5,3.4615384615384617
OG_17106,NA,193.68421052631575,336
OG_17124,NA,35.763157894736835,258.84615384615387
OG_17150,NA,0.7105263157894737,6.794871794871795
OG_17157,NA,0.34210526315789475,77.3076923076923
OG_17176,NA,200.10526315789474,475.6153846153846
OG_17186,NA,17.657894736842106,3.3076923076923084
OG_17222,NA,37.94736842105263,3.2307692307692313
OG_17245,NA,31.394736842105267,1.564102564102564
OG_17285,NA,32.973684210526315,174.4871794871795
OG_17286,NA,0.31578947368421045,4.871794871794871
OG_17347,NA,0,4.076923076923077
OG_17389,NA,55.368421052631575,4480.461538461538
OG_17453,NA,7.052631578947367,2.461538461538462
OG_17479,NA,40.60526315789474,7.487179487179486
OG_17483,NA,360.07894736842104,1121.5384615384614
OG_17497,NA,3.342105263157895,130.5128205128205
OG_17533,NA,1.8157894736842106,88.3076923076923
OG_17556,NA,23.42105263157895,12.615384615384617
OG_17591,NA,41.52631578947367,0.7692307692307693
OG_17596,NA,24.736842105263158,1.8205128205128203
OG_17600,NA,97.65789473684211,165
OG_17640,NA,14.526315789473685,19.28205128205128
OG_17646,NA,7.7894736842105265,2119.5897435897436
OG_17666,NA,1231.3157894736846,3285.7179487179483
OG_17739,NA,191.9736842105263,137.5897435897436
OG_17751,NA,113.10526315789473,1769.7179487179487
OG_17800,NA,43.947368421052644,10.333333333333334
OG_17806,NA,27.18421052631579,16.435897435897438
OG_17841,NA,40.3421052631579,21.82051282051282
OG_17849,NA,3.289473684210526,49.43589743589744
OG_17961,NA,4320.605263157895,26394.48717948718
OG_18057,NA,58.921052631578945,231.74358974358975
OG_18058,NA,86.42105263157895,307.1025641025641
OG_18078,NA,66.36842105263159,27.512820512820515
OG_18118,NA,232.34210526315786,250.74358974358975
OG_18159,NA,1.7105263157894737,70.82051282051282
OG_18179,NA,105.42105263157895,506.0769230769231
OG_18223,NA,75.42105263157895,730.2051282051282
OG_18224,NA,1.6842105263157896,38.717948717948715
OG_18229,NA,15.710526315789473,97.64102564102564
OG_18258,NA,67.21052631578948,9.846153846153847
OG_18262,NA,0.263157894736842,66.61538461538461
OG_18263,NA,2.3157894736842106,33.82051282051282
OG_18275,NA,365.3421052631579,429.9230769230769
OG_18285,NA,127.39473684210529,1391.3333333333333
OG_18325,NA,77.55263157894736,0.35897435897435903
