gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
FUN_027363,11,3,5,Minor shift,125261/125259,125260,125261,125260,0.815,0.735,1,1
FUN_027546,7,3,5,Robust shift,125735/125733,125737,125733/125735,125735/125737,0.85,0.941,0.811,0.923
FUN_028404,19,3,5,Minor shift,130327,130327/130329,130327,130327/130328,0.756,0.589,0.63,0.62
FUN_028602,14,3,5,Minor shift,131319,131319/131320,131319/131318,131319,0.782,0.855,0.869,0.965
FUN_028603,10,3,5,Robust shift,131323/131326,131326,131326/131323/131324,131324/131326/131323,1,0.619,0.877,0.888
FUN_028656,38,3,5,Minor shift,131467/131469,131469,131468/131469,131468/131469,0.722,0.679,0.667,0.745
FUN_028866,7,3,5,Robust shift,132159,132157/132158,132159/132158,132158,1,0.788,0.927,1
FUN_029361,7,3,5,Robust shift,135531,135532/135530/135531,135531,135531,1,0.748,0.785,1
FUN_029505,9,3,5,Robust shift,136258/136257/136254,136257,136257/136258,136258,0.638,0.978,0.835,0.468
FUN_029515,15,3,5,Minor shift,136316,136316/136314,136314/136316/136315,136314/136316,0.894,0.95,0.695,0.816
FUN_029957,10,3,5,Robust shift,137872/137871,137871/137872,137872/137871/137870,NA,0.953,0.636,0.864,NA
FUN_030076,16,3,5,Robust shift,138225/138226/138227,138226/138225/138227,138225/138227,138226/138225/138227,0.816,0.718,0.787,0.773
FUN_030499,25,3,5,Minor shift,139200,139200/139198,139200/139198,139200/139199,0.872,0.744,0.841,0.879
FUN_030650,9,3,5,Minor shift,139505,139502,139503/139502,139502/139505,1,1,0.859,0.907
FUN_030719,9,3,5,Minor shift,139793/139791,139794,139791/139794,139791,0.842,0.545,1,1
FUN_030733,9,3,5,Robust shift,139819/139823,139819/139823,139819/139822/139823,NA,0.803,0.749,0.808,NA
FUN_031804,7,3,5,Robust shift,144157/144156,NA,144156/144157,144155/144157,0.786,NA,0.826,0.918
FUN_031828,6,3,5,Robust shift,144223/144225,NA,144226/144223,144225,0.783,NA,0.715,1
FUN_032506,11,3,5,Minor shift,148692,148692/148695,148692/148694,148694,1,0.827,0.834,0.929
FUN_032720,7,3,5,Robust shift,149864,149864/149863/149862,149863/149864,NA,1,0.94,0.964,NA
FUN_033069,7,3,5,Robust shift,151578/151577,151578/151579,151579,151578/151577,1,0.937,0.549,1
FUN_033339,13,3,5,Minor shift,152321,152321/152323,152323/152320/152321,152321,0.94,0.841,0.98,1
FUN_034461,13,3,5,Robust shift,158267,158267/158270,158270/158269,158267,0.698,0.581,0.673,0.882
FUN_034748,8,3,5,Minor shift,159064,159064/159062,159062/159063/159064,NA,1,0.844,0.903,NA
FUN_035487,31,3,5,Minor shift,163642/163644,163642/163644,163642/163643,163642/163643,0.801,0.803,0.751,0.776
FUN_035799,13,3,5,Minor shift,165570/165571,165569/165570,165569/165571/165570,165570,0.903,0.989,0.767,0.9
FUN_037037,8,3,5,Robust shift,171320,171320/171318,171319,171318/171320,0.94,1,0.818,1
FUN_037350,11,3,5,Minor shift,173115/173117,173116/173115,173115,173117/173115,0.695,0.83,0.791,0.977
FUN_037731,15,3,5,Minor shift,175117,175117,175117/175118,175117/175118/175119,1,1,0.858,0.875
FUN_038211,13,3,5,Minor shift,179203/179205,179203,179203/179206/179205,179205/179203,0.873,0.772,0.653,0.885
FUN_038592,11,3,5,Robust shift,182132,182132/182131,182133,182132/182131,0.723,0.971,0.61,1
FUN_038605,8,3,5,Minor shift,182172/182173,182174/182172,182172,NA,0.931,0.659,0.653,NA
FUN_038825,28,3,5,Minor shift,183245/183246,183246/183244,183246,183246,0.651,0.574,0.645,0.848
FUN_039079,8,3,5,Robust shift,184071,184070/184069/184071,184070,184071,0.896,0.706,0.837,1
FUN_039240,7,3,5,Robust shift,184484/184483,184484/184483,184483/184485,NA,1,1,0.864,NA
FUN_039364,24,3,5,Minor shift,185013/185012,185013/185014/185012,185013/185014/185012,185013,0.771,0.809,0.861,0.885
FUN_039409,36,3,5,Minor shift,185207/185210/185209,185207/185209/185210,185207/185209,185207/185209/185210,0.773,0.76,0.763,0.648
FUN_039480,11,3,5,Robust shift,185378/185377,185379/185377/185378,185377/185379,185377/185379,0.747,0.668,0.684,0.774
FUN_039611,13,3,5,Robust shift,185695/185696,185694/185696/185695,185695/185696/185694,185694,0.839,0.707,0.897,0.808
FUN_039887,40,3,5,Minor shift,186958/186957,186958/186957,186958/186957,186958/186957/186954,0.4,0.322,0.394,0.344
FUN_039984,11,3,5,Minor shift,187584/187586,187584,187584/187586,187584/187585,0.955,0.964,0.868,0.75
FUN_040518,13,3,5,Minor shift,190451/190453,190453,190453/190450,190451/190453,0.982,0.804,0.901,0.854
FUN_040593,9,3,5,Minor shift,190707/190704,190704/190707,190704,190705/190704,0.867,0.721,0.972,1
FUN_040799,14,3,5,Minor shift,191516/191518,191516,191518/191517/191516,191516,0.512,0.672,0.968,0.944
FUN_041200,7,3,5,Robust shift,192678/192680,192680,192678/192679,NA,0.746,0.581,1,NA
FUN_041976,8,3,5,Minor shift,197795/197793,197795/197792,197795,197793,1,1,1,0.644
FUN_042074,8,3,5,Minor shift,NA,198441/198438,198443/198441,198441/198438,NA,0.698,0.474,0.555
FUN_042078,12,3,5,Minor shift,198448,198447/198448/198449,198447/198448,198449/198448,0.843,0.583,0.69,0.702
FUN_042951,40,3,5,Minor shift,202011/202014,202011/202013,202011/202013,202011/202013/202014,0.553,0.397,0.426,0.493
FUN_043046,12,3,5,Minor shift,202644/202642,202642,202643,202644/202642,0.516,0.694,0.506,0.703
FUN_043806,13,3,5,Robust shift,207905,207905/207908,207908/207904/207905,207908,0.832,0.883,0.804,1
FUN_000057,25,2,5,Minor shift,204,204/203,203/204,204/203,0.989,0.784,0.968,0.98
FUN_000080,11,2,5,Robust shift,251/250,251/250,250,251,0.895,1,0.81,1
FUN_000084,23,2,5,Minor shift,259,259,258/259,259/258,0.971,0.909,0.943,0.969
FUN_000123,21,2,5,Minor shift,338,338,338,338/337,0.979,0.884,0.91,0.968
FUN_000140,10,2,5,Minor shift,370,370/369,369,NA,0.882,0.813,0.818,NA
FUN_000522,15,2,5,Minor shift,2598,2597/2598,2598/2597,2598/2597,0.895,0.627,0.697,0.694
FUN_000991,8,2,5,Robust shift,4413,4413/4414,4414,4413,0.821,0.935,0.883,1
FUN_001339,8,2,5,Robust shift,6962/6961,6961,NA,6961/6962,1,1,NA,1
FUN_001564,17,2,5,Minor shift,8559,8560/8559,8560/8559,8559,0.887,0.766,0.817,0.9
FUN_001653,40,2,5,Minor shift,9150/9151,9150/9151,9150/9151,9150/9151,0.788,0.716,0.742,0.801
FUN_001698,10,2,5,Minor shift,9393/9392,9393/9392,9393,9392,0.881,1,1,1
FUN_001737,23,2,5,Minor shift,9548/9547,9547/9548,9547/9548,9547,0.983,0.928,0.936,0.9
FUN_001849,9,2,5,Robust shift,10103/10102,10102,10103,10102/10103,0.763,0.55,0.503,0.686
FUN_001890,23,2,5,Minor shift,10361,10361/10362,10361/10362,10361/10362,1,0.883,0.976,0.911
FUN_001970,10,2,5,Minor shift,10742,10743/10742,10742,10742,1,0.959,0.926,1
FUN_002065,7,2,5,Robust shift,10998/10997,10998/10997,10997,10997,1,0.722,0.886,1
FUN_002176,12,2,5,Minor shift,11312/11311,11312/11311,11311,11311,1,0.734,0.915,1
FUN_002392,11,2,5,Minor shift,12043/12044,12044,12043/12044,12044,0.736,0.645,0.53,0.712
FUN_002439,19,2,5,Minor shift,12249/12250,12250,12250,12250/12249,1,0.804,0.867,0.832
FUN_003221,11,2,5,Minor shift,14748,14747,14747/14748,14747,0.674,1,1,1
FUN_003341,16,2,5,Minor shift,14888/14889,14889/14888,14889/14888,14888/14889,0.79,0.703,0.872,0.946
FUN_003353,18,2,5,Minor shift,14908/14907,14908/14907,14908,14908/14907,0.906,0.81,0.854,0.9
FUN_003450,11,2,5,Minor shift,15160,15161/15160,15160,15161/15160,1,0.615,1,0.735
FUN_003452,23,2,5,Minor shift,15166/15167,15166/15167,15167/15166,15167,0.887,0.854,0.854,0.953
FUN_003573,19,2,5,Minor shift,15497,15497/15496,15496/15497,15497/15496,0.997,0.939,0.978,0.976
FUN_003832,30,2,5,Minor shift,16158/16159,16159/16158,16159/16158,16159,0.803,0.774,0.889,0.772
FUN_003895,24,2,5,Minor shift,16537/16538,16537/16538,16537/16538,16537/16538,0.726,0.729,0.713,0.913
FUN_003945,25,2,5,Minor shift,16836/16835,16836,16836/16835,16836/16835,0.875,0.684,0.839,0.761
FUN_003974,10,2,5,Minor shift,16905,16905,16905/16904,16904/16905,1,0.766,0.902,0.996
FUN_004320,11,2,5,Minor shift,19432/19431,19432,19431/19432,19431,0.87,1,0.864,1
FUN_004967,11,2,5,Robust shift,23919/23920,23920/23919,23920/23919,23920,0.904,0.764,1,1
FUN_005004,19,2,5,Minor shift,24102/24101,24102/24101,24102/24101,24102/24101,0.962,0.898,0.974,0.975
FUN_005084,24,2,5,Minor shift,24488/24489,24489/24488,24488/24489,24488/24489,0.999,0.942,0.898,0.912
FUN_005097,31,2,5,Minor shift,24514/24515,24515/24514,24515/24514,24515/24514,0.826,0.867,0.878,0.888
FUN_005141,9,2,5,Robust shift,24789,24788,24788,24788/24789,0.971,1,0.877,1
FUN_005490,10,2,5,Minor shift,26735/26736,26736,NA,26736/26735,0.792,1,NA,0.893
FUN_005667,11,2,5,Minor shift,27049,27048,27048/27049,27048,1,0.864,0.78,1
FUN_005676,11,2,5,Minor shift,27065,27064,27064/27065,27064,1,0.825,0.879,0.806
FUN_005677,23,2,5,Robust shift,27067/27066,27066/27067,27066/27067,27067/27066,0.826,0.913,0.767,0.969
FUN_005708,16,2,5,Minor shift,27162/27161,27161,27161/27162,27162/27161,0.983,1,0.882,0.835
FUN_005715,20,2,5,Minor shift,27174/27175,27174/27175,27174/27175,27174,0.882,1,0.919,0.873
FUN_005831,9,2,5,Minor shift,27659/27660,27660/27659,27660,27660/27659,0.908,0.772,0.559,1
FUN_005871,11,2,5,Minor shift,27810/27809,27809,27810/27809,27810,0.923,1,0.7,0.795
FUN_006095,17,2,5,Robust shift,28912/28913,28912/28913,28912/28913,28912/28913,0.873,0.881,0.839,0.897
FUN_006495,6,2,5,Robust shift,30856,30857/30856,30856,30857,0.651,0.703,0.422,0.817
FUN_006722,17,2,5,Robust shift,32008/32007,32008,32008/32007,32007/32008,0.775,0.718,0.932,0.941
FUN_006849,11,2,5,Minor shift,32691,32690/32691,32690/32691,32691,0.9,0.699,0.752,1
FUN_007032,25,2,5,Minor shift,34118/34117,34117/34118,34118,34118/34117,1,0.965,0.887,0.992
FUN_007721,13,2,5,Minor shift,36437/36438,36437,36437/36438,36437/36438,0.591,0.603,0.575,0.629
FUN_007724,12,2,5,Minor shift,36445/36444,36445/36444,36444,36445/36444,0.57,0.59,0.635,0.545
FUN_007763,9,2,5,Robust shift,36605/36606,36605,36605,36606/36605,0.788,0.531,0.575,0.908
FUN_007828,13,2,5,Minor shift,36989,36989/36988,36989/36988,36989,1,0.769,0.749,0.835
FUN_007899,10,2,5,Minor shift,37543,37542/37543,37543,37543/37542,0.971,0.927,0.88,1
FUN_008116,19,2,5,Minor shift,38950/38951,38951/38950,38951/38950,38951,0.884,0.925,0.63,1
FUN_008220,16,2,5,Minor shift,39462,39462/39461,39462/39461,39461/39462,0.967,0.763,0.826,0.908
FUN_008221,16,2,5,Minor shift,39463/39464,39464/39463,39463/39464,39463,0.91,0.775,0.638,0.847
FUN_008366,39,2,5,Minor shift,40418/40417,40418,40418/40417,40418/40417,0.828,0.843,0.837,0.873
FUN_008627,13,2,5,Minor shift,42359,NA,42359/42360,42360/42359,0.759,NA,1,0.944
FUN_008631,27,2,5,Minor shift,42373/42374,42373/42374,42373,42373/42374,0.681,0.72,0.826,0.78
FUN_008672,15,2,5,Minor shift,42632,42632/42631,42632/42631,42632,0.928,0.724,0.814,0.916
FUN_008692,31,2,5,Minor shift,42686/42687,42686/42687,42686/42687,42687/42686,0.832,0.744,0.929,0.746
FUN_008809,8,2,5,Minor shift,43461/43462,43462/43461,43461,43461/43462,1,0.598,1,1
FUN_008836,26,2,5,Minor shift,43519/43518,43518/43519,43518,43518/43519,0.803,0.923,0.931,0.89
FUN_009107,9,2,5,Robust shift,45316,45316/45315,45315/45316,45316/45315,0.506,0.977,0.839,0.776
FUN_009110,13,2,5,Minor shift,45328/45329,45328/45329,45328,45328/45329,1,0.959,0.891,0.94
FUN_009164,13,2,5,Minor shift,NA,45462/45461,45462,45461/45462,NA,0.897,0.876,0.709
FUN_009235,16,2,5,Minor shift,45709/45708,45709/45708,45708/45709,45708,0.87,0.877,0.939,1
FUN_009284,17,2,5,Robust shift,45869/45870,45870/45869,45870/45869,45869,0.928,0.756,0.781,0.615
FUN_009463,11,2,5,Minor shift,46859,46858/46859,46858/46859,46859/46858,0.939,0.686,0.957,1
FUN_009581,25,2,5,Robust shift,47269/47270,47269/47270,47269/47270,47270/47269,0.793,0.764,0.77,0.799
FUN_009583,20,2,5,Minor shift,47276/47275,47275/47276,47275/47276,47275/47276,0.937,0.84,0.915,0.881
FUN_009648,13,2,5,Minor shift,47455,47455/47454,47454/47455,NA,0.707,0.866,0.877,NA
FUN_009823,21,2,5,Minor shift,48119/48120,48120/48119,48119/48120,48120/48119,0.935,0.898,0.931,0.924
FUN_009825,18,2,5,Minor shift,48122/48123,48123/48122,48123/48122,48123/48122,0.855,0.847,0.883,0.845
FUN_009911,11,2,5,Robust shift,48401/48402,48401/48402,48401/48402,48402,0.992,0.767,0.83,1
FUN_009913,22,2,5,Minor shift,48406,48406/48407,48406/48407,48406,0.934,0.809,0.769,1
FUN_010026,17,2,5,Minor shift,48630/48629,48630/48629,48630/48629,48629,0.945,0.882,0.901,0.757
FUN_010741,28,2,5,Minor shift,50965/50964,50965/50964,50965/50964,50965/50964,0.944,0.879,0.849,0.956
FUN_010790,11,2,5,Minor shift,51301,51301/51302,51301,51302/51301,0.96,0.851,0.896,0.888
FUN_010810,28,2,5,Minor shift,51450/51451,51451/51450,51451/51450,51451/51450,0.867,0.677,0.747,0.826
FUN_011071,15,2,5,Minor shift,52905/52904,52905,52905/52904,52905,1,1,1,1
FUN_011131,32,2,5,Minor shift,53030/53029,53030/53029,53030/53029,53030/53029,0.788,0.834,0.785,0.819
FUN_011319,11,2,5,Minor shift,53642/53643,53642/53643,53643,53643,0.865,0.704,1,0.998
FUN_011392,19,2,5,Minor shift,53859,53859/53858,53859,53859/53858,0.911,0.906,1,1
FUN_012140,24,2,5,Minor shift,57727/57728,57727,57727/57728,57727/57728,0.878,0.857,0.917,0.876
FUN_012203,19,2,5,Minor shift,58301/58302,58302/58301,58302/58301,58302,0.907,0.753,0.739,0.967
FUN_012491,29,2,5,Minor shift,60244,60246/60244,60244,60246/60244,0.869,0.799,0.881,0.907
FUN_012734,6,2,5,Robust shift,NA,61617,61618/61617,NA,NA,0.771,0.805,NA
FUN_012920,12,2,5,Minor shift,62375/62374,62374,62374/62375,62374,1,1,1,1
FUN_013054,22,2,5,Minor shift,62765,62766/62765,62766/62765,62765,0.987,0.776,0.876,0.842
FUN_013063,10,2,5,Minor shift,62779,62778,62778,62779,0.84,1,0.803,0.956
FUN_013076,15,2,5,Minor shift,62800,62801/62800,62800/62801,62800,0.778,0.891,0.872,0.747
FUN_013459,12,2,5,Minor shift,64491/64490,64490/64491,64491/64490,64490/64491,0.997,0.775,0.859,0.954
FUN_013466,17,2,5,Minor shift,64513,64513/64512,64512/64513,64513,0.999,0.896,0.952,1
FUN_013868,11,2,5,Minor shift,65927,65927/65928,65927/65928,65927,0.54,0.689,0.814,0.545
FUN_013910,16,2,5,Minor shift,66031,66031/66030,66031,66030/66031,0.887,0.753,0.936,0.915
FUN_013947,12,2,5,Minor shift,66134,66135/66134,66135/66134,66135,0.515,0.668,0.741,0.743
FUN_013984,13,2,5,Minor shift,66245/66247,66245/66247,66245/66247,66245/66247,0.724,0.598,0.601,0.7
FUN_014051,10,2,5,Minor shift,66386/66385,66386/66385,66386,66386/66385,0.965,0.939,1,0.855
FUN_014367,9,2,5,Minor shift,67256,67256/67255,67256,67255,1,0.88,1,1
FUN_014401,8,2,5,Robust shift,NA,67338/67337,67338/67337,67337,NA,0.872,0.853,0.637
FUN_014402,10,2,5,Robust shift,67340/67339,67339,67339,67340,0.925,0.963,0.913,1
FUN_014416,10,2,5,Minor shift,67371,67370/67371,67370/67371,67370,0.497,0.774,0.513,0.502
FUN_014457,19,2,5,Minor shift,67673/67674,67674/67673,67674,67673/67674,1,0.757,0.86,0.879
FUN_014615,40,2,5,Minor shift,68908/68909,68908/68909,68908/68909,68908/68909,0.578,0.537,0.561,0.575
FUN_015078,39,2,5,Minor shift,72414/72413,72413,72413/72414,72413/72414,0.784,0.787,0.752,0.81
FUN_015208,15,2,5,Minor shift,73360/73361,73360/73361,73360/73361,73360/73361,0.727,0.656,0.746,0.853
FUN_015209,13,2,5,Minor shift,73362,73362/73363,73363/73362,73362/73363,0.849,0.66,0.666,0.816
FUN_015301,16,2,5,Minor shift,73852/73851,73851,73852/73851,73851,0.917,1,0.747,1
FUN_015390,10,2,5,Minor shift,74319/74318,74318/74319,74318,74319/74318,1,1,0.9,1
FUN_015427,19,2,5,Minor shift,74508,74507/74508,74507,74507,0.53,0.842,0.823,0.922
FUN_015692,16,2,5,Minor shift,75443,75445/75443,75445/75443,75443,0.566,0.73,0.559,0.868
FUN_015740,17,2,5,Minor shift,75568,75568/75567,75568/75567,75567/75568,0.924,0.858,0.821,0.97
FUN_015828,13,2,5,Minor shift,75799/75800,75799,75799/75800,75800,0.919,0.526,0.807,1
FUN_015892,7,2,5,Robust shift,NA,75922/75921,75922,75922/75921,NA,0.995,0.644,1
FUN_016009,23,2,5,Minor shift,76464/76465,76464/76465,76464/76465,76464,0.906,0.826,0.692,0.845
FUN_016168,10,2,5,Robust shift,77568,77567/77568,77567/77568,77568,1,0.932,0.822,0.772
FUN_016247,33,2,5,Minor shift,77931/77930,77931/77930,77930/77931,77930,0.787,0.638,0.721,0.831
FUN_016261,21,2,5,Minor shift,77965/77966,77966/77965,77966/77965,77966,0.94,0.689,0.694,0.936
FUN_016424,10,2,5,Minor shift,79398,79398/79399,79399,79398,0.77,0.852,0.807,1
FUN_016641,14,2,5,Minor shift,NA,80734/80735,80735,80734/80735,NA,0.954,0.503,1
FUN_016793,38,2,5,Minor shift,81516/81515,81516/81515,81516/81515,81516/81515,0.803,0.728,0.764,0.752
FUN_016959,20,2,5,Minor shift,82067/82068,82068/82067,82068,82067/82068,0.959,0.964,0.951,0.918
FUN_018049,17,2,5,Robust shift,85802/85801,85802/85801,85801/85802,85801,0.992,0.796,0.801,0.778
FUN_018218,11,2,5,Minor shift,NA,86420/86419,86419,86420/86419,NA,0.952,1,0.963
FUN_018244,8,2,5,Minor shift,86532,86533/86532,86533,86532/86533,0.955,0.8,0.926,1
FUN_018304,36,2,5,Minor shift,86744/86743,86743,86743,86744/86743,0.698,0.664,0.633,0.653
FUN_018373,13,2,5,Minor shift,86992,86992/86993,86992/86993,86992/86993,0.681,0.951,0.83,0.912
FUN_018512,14,2,5,Minor shift,87674/87675,87674/87675,87674/87675,87674,0.868,0.835,0.813,0.586
FUN_018566,11,2,5,Minor shift,NA,88072/88073,88072,88072,NA,0.706,0.919,1
FUN_018673,11,2,5,Minor shift,88453,88452/88453,88453,88453,1,1,0.983,1
FUN_018709,18,2,5,Minor shift,88543/88544,88544/88543,88544,88544/88543,0.977,0.936,0.702,0.891
FUN_018750,6,2,5,Robust shift,NA,88668/88667,88667,NA,NA,0.707,0.953,NA
FUN_018862,9,2,5,Robust shift,89158/89157,89158,89157/89158,89157,0.771,0.536,0.797,0.956
FUN_018949,8,2,5,Minor shift,89473,89473,89474/89473,89473,0.942,0.686,0.869,1
FUN_019001,8,2,5,Minor shift,89607,89607/89608,89608/89607,89608,1,0.888,0.946,1
FUN_019009,11,2,5,Minor shift,89629/89628,89628,89628/89629,89628,0.759,0.935,0.851,1
FUN_019421,20,2,5,Minor shift,90879/90878,90879/90878,90879/90878,90879/90878,0.95,0.904,0.899,0.822
FUN_019426,12,2,5,Minor shift,90890,90891/90890,90890,90890/90891,1,0.623,0.842,0.854
FUN_019522,20,2,5,Minor shift,91143/91144,91143/91144,91144,91144,0.993,0.977,0.899,0.948
FUN_019527,6,2,5,Robust shift,91162,91162/91163,91162/91163,91163,1,1,1,1
FUN_019816,8,2,5,Minor shift,91805,91803/91805,91803/91805,91805,1,0.859,0.792,1
FUN_020810,13,2,5,Minor shift,93068,93069/93068,93068/93069,93068/93069,0.939,0.95,0.779,0.753
FUN_020856,11,2,5,Minor shift,93201/93198,93201/93198,93198/93201,93201,0.531,0.543,0.707,0.629
FUN_020871,9,2,5,Minor shift,93245,93244,93244,93245,0.823,0.9,0.636,1
FUN_021013,15,2,5,Minor shift,93630,93631,93630/93631,93630,0.841,0.821,0.922,1
FUN_021089,12,2,5,Robust shift,93836,93836/93835,93835/93836,93836/93835,0.959,0.864,0.713,0.766
FUN_021965,13,2,5,Minor shift,95265,95266/95265,95266,95266,0.799,0.767,0.987,0.959
FUN_022029,19,2,5,Minor shift,95524/95522,95524/95522,95522,95522,0.854,0.899,0.785,0.823
FUN_022246,16,2,5,Minor shift,96828/96830,96830/96828,96830/96828,96828,0.934,0.834,0.903,1
FUN_022455,32,2,5,Minor shift,98265/98266,98266/98265,98266/98265,98265/98266,0.905,0.746,0.746,0.932
FUN_022951,36,2,5,Minor shift,101861/101860,101860,101861/101860,101861/101860,0.76,0.748,0.698,0.737
FUN_023589,20,2,5,Minor shift,106202/106201,106201,106202/106201,106201,0.914,0.888,0.828,0.79
FUN_023665,8,2,5,Robust shift,106625,106625,106626/106625,106626,0.508,0.874,0.675,0.523
FUN_024033,12,2,5,Minor shift,108347/108346,108346,108346/108347,108347,0.991,1,1,1
FUN_024095,14,2,5,Robust shift,108688/108689,108689,108689/108688,108688/108689,0.862,1,0.928,0.969
FUN_024270,21,2,5,Minor shift,109584/109585,109584,109584,109585/109584,0.87,0.939,1,0.916
FUN_024320,13,2,5,Minor shift,109727,109727,109728/109727,109728/109727,1,1,0.973,0.797
FUN_024431,10,2,5,Minor shift,110515/110516,110515/110516,110516,110515,1,0.983,0.959,1
FUN_024513,20,2,5,Robust shift,111088/111089,111088/111089,111088/111089,111088/111089,0.73,0.678,0.806,0.767
FUN_024579,23,2,5,Minor shift,111495,111495/111496,111495/111496,111495/111496,0.878,0.859,0.909,0.855
FUN_024713,18,2,5,Minor shift,112110/112109,112110/112109,112109/112110,NA,0.953,0.948,0.9,NA
FUN_024734,12,2,5,Minor shift,112220,112220,112221,112220/112221,1,0.987,0.651,0.838
FUN_024749,40,2,5,Minor shift,112279/112280,112279/112280,112280/112279,112280,0.714,0.596,0.684,0.697
FUN_024773,15,2,5,Robust shift,112409/112410,112409/112410,112409/112410,112409,0.651,0.812,0.736,0.746
FUN_024948,11,2,5,Minor shift,113228/113229,113229/113228,113228/113229,113228,0.783,0.801,0.803,1
FUN_024952,14,2,5,Minor shift,113237/113236,113237/113236,113236/113237,113237,0.818,0.835,0.937,1
FUN_024966,11,2,5,Robust shift,113264/113263,113263/113264,113263/113264,113264,0.847,0.84,0.768,1
FUN_025015,12,2,5,Minor shift,113362/113361,113362,113362,113362/113361,0.964,0.952,0.735,0.827
FUN_025153,12,2,5,Robust shift,113806,113807/113806,113807/113806,113807/113806,1,0.776,0.888,0.943
FUN_025176,24,2,5,Minor shift,113856/113858,113856,113856,113856/113858,0.872,0.93,0.761,0.931
FUN_025276,12,2,5,Minor shift,114269,114270/114269,114270/114269,114270,0.937,0.802,0.854,0.653
FUN_025285,14,2,5,Minor shift,114294/114293,114294,114294,114294/114293,0.786,1,0.683,0.837
FUN_025286,10,2,5,Minor shift,114296,114297,114297,114296,0.93,0.866,0.923,0.853
FUN_025434,12,2,5,Minor shift,115205,115206/115205,115205,115206/115205,0.662,0.769,0.88,0.82
FUN_025446,7,2,5,Robust shift,115339,115338,115338/115339,NA,1,1,1,NA
FUN_025545,13,2,5,Minor shift,115930/115929,115929/115930,115929,115930/115929,0.835,0.86,0.84,0.987
FUN_026040,15,2,5,Minor shift,119517/119518,119517,119517/119518,119517,0.715,0.937,0.79,1
FUN_026061,17,2,5,Minor shift,119618/119619,119619,119619/119618,119619/119618,0.845,0.915,0.968,1
FUN_026083,40,2,5,Minor shift,119764/119763,119763/119764,119763/119764,119763/119764,0.727,0.696,0.718,0.814
FUN_026196,13,2,5,Minor shift,120445/120444,120444,120444/120445,120445,1,0.957,0.845,1
FUN_026364,17,2,5,Minor shift,121494/121495,121495/121494,121495,121494/121495,0.867,0.815,0.755,0.892
FUN_026643,9,2,5,Minor shift,122961,122960/122961,122961,122961/122960,0.786,0.693,0.913,1
FUN_026727,39,2,5,Minor shift,123248/123247,123248/123247,123247,123247/123248,0.934,0.787,0.906,0.952
FUN_026734,24,2,5,Minor shift,123264/123265,123265/123264,123265/123264,123265/123264,0.86,0.672,0.703,0.787
FUN_026746,6,2,5,Robust shift,NA,123321,123319,123319,NA,0.7,0.466,0.921
FUN_026875,16,2,5,Robust shift,123688/123687,123688/123687,123687/123688,123687/123688,0.96,0.963,0.984,0.965
FUN_026967,19,2,5,Minor shift,123962/123961,123961/123962,123961,123961/123962,0.939,1,1,1
FUN_026972,14,2,5,Minor shift,123981,123980/123981,123981/123980,123980,0.915,0.784,0.783,0.962
FUN_027100,22,2,5,Minor shift,124404/124405,124405/124404,124405/124404,124405,0.925,0.848,0.847,1
FUN_027224,38,2,5,Minor shift,124817/124818,124817/124818,124817/124818,124817/124818,0.866,0.776,0.733,0.936
FUN_027385,16,2,5,Minor shift,125299/125298,125298/125299,125298/125299,125298,1,0.934,1,1
FUN_027446,21,2,5,Minor shift,125437/125436,125436/125437,125436,125436/125437,0.93,0.783,0.831,0.96
FUN_027470,29,2,5,Minor shift,125520/125519,125519/125520,125519,125519,0.852,0.78,0.763,0.878
FUN_027750,14,2,5,Robust shift,126326/126327,126327,126327/126326,126326/126327,0.917,0.633,0.937,0.918
FUN_027827,8,2,5,Minor shift,126801,126800,126800/126801,126800,0.6,0.651,0.599,0.657
FUN_027828,8,2,5,Robust shift,126803/126804,126803,126804,126803/126804,0.575,0.692,0.625,0.662
FUN_027904,18,2,5,Minor shift,127177/127175,127177/127175,127177/127175,127175/127177,0.882,0.86,0.743,0.828
FUN_028235,25,2,5,Robust shift,129195/129196,129196/129195,129195/129196,129195/129196,0.687,0.807,0.725,0.813
FUN_028237,20,2,5,Minor shift,129210/129208,129208/129210,129210/129208,129208,0.739,0.565,0.909,0.892
FUN_028248,9,2,5,Robust shift,129282,129282/129281,129282/129281,129282,1,0.805,0.952,1
FUN_028253,10,2,5,Minor shift,129305/129304,129304/129305,129304/129305,129304,1,0.772,0.99,1
FUN_028383,30,2,5,Minor shift,130239/130240,130240/130239,130240/130239,130240/130239,0.622,0.638,0.619,0.603
FUN_028535,7,2,5,Robust shift,131041/131043,131043/131041,131043/131041,NA,1,0.838,0.971,NA
FUN_028649,22,2,5,Robust shift,131450/131451,131451/131450,131451/131450,131450/131451,0.974,0.969,0.997,0.997
FUN_028926,17,2,5,Minor shift,132429,132429/132428,132428/132429,132429,1,0.97,0.706,1
FUN_029281,9,2,5,Robust shift,134898,134898/134899,134898/134899,134898,0.989,0.861,1,1
FUN_029499,10,2,5,Robust shift,136193/136194,136194,136193/136194,136193/136194,0.785,1,0.945,0.949
FUN_029510,18,2,5,Minor shift,136294/136295,136295/136294,136295,136294/136295,0.56,0.674,0.68,0.6
