species,gene_id,n_samples,n_unique_exons,n_shifts,modal_exon,modal_fraction,shift_type
Acropora pulchra,FUN_035548,15,2,4,164061,0.8,Minor shift
Acropora pulchra,FUN_035549,40,3,9,164063,0.875,Minor shift
Acropora pulchra,FUN_035550,31,9,19,164076,0.4838709677419355,Robust shift
Acropora pulchra,FUN_035552,40,3,14,164083,0.675,Minor shift
Acropora pulchra,FUN_035553,40,13,31,164102,0.325,Robust shift
Acropora pulchra,FUN_035554,40,12,29,164156,0.175,Robust shift
Acropora pulchra,FUN_035555,40,2,19,164161,0.6,Minor shift
Acropora pulchra,FUN_035556,40,4,8,164163,0.9,Rare shift
Acropora pulchra,FUN_035557,40,1,0,164187,1,No shift
Acropora pulchra,FUN_035558,40,4,20,164189,0.55,Robust shift
Acropora pulchra,FUN_035561,39,5,27,164200,0.41025641025641024,Robust shift
Acropora pulchra,FUN_035562,17,2,4,164205,0.6470588235294118,Minor shift
Acropora pulchra,FUN_035563,27,5,13,164212,0.6666666666666666,Minor shift
Acropora pulchra,FUN_035564,32,4,22,164215,0.375,Robust shift
Acropora pulchra,FUN_035566,39,5,24,164222,0.46153846153846156,Robust shift
Acropora pulchra,FUN_035567,17,1,0,164223,1,No shift
Acropora pulchra,FUN_035568,34,3,20,164227,0.47058823529411764,Robust shift
Acropora pulchra,FUN_035569,40,4,23,164232,0.575,Robust shift
Acropora pulchra,FUN_035570,10,2,2,164235,0.9,Rare shift
Acropora pulchra,FUN_035572,37,7,22,164238,0.5675675675675675,Robust shift
Acropora pulchra,FUN_035573,37,3,6,164247,0.8648648648648649,Minor shift
Acropora pulchra,FUN_035574,39,7,13,164248,0.7435897435897436,Minor shift
Acropora pulchra,FUN_035575,38,12,34,164263,0.2894736842105263,Robust shift
Acropora pulchra,FUN_035576,38,4,19,164270,0.5789473684210527,Robust shift
Acropora pulchra,FUN_035577,28,2,4,164278,0.9285714285714286,Rare shift
Acropora pulchra,FUN_035578,28,4,14,164281,0.42857142857142855,Robust shift
Acropora pulchra,FUN_035579,24,7,19,164287,0.25,Robust shift
Acropora pulchra,FUN_035580,22,2,6,164291,0.8636363636363636,Minor shift
Acropora pulchra,FUN_035581,39,1,0,164294,1,No shift
Acropora pulchra,FUN_035582,38,2,14,164295,0.7368421052631579,Minor shift
Acropora pulchra,FUN_035584,39,5,16,164299,0.6923076923076923,Minor shift
Acropora pulchra,FUN_035585,40,2,12,164309,0.825,Minor shift
Acropora pulchra,FUN_035587,39,4,13,164312,0.7692307692307693,Minor shift
Acropora pulchra,FUN_035588,33,4,24,164318,0.36363636363636365,Robust shift
Acropora pulchra,FUN_035589,36,5,15,164323,0.5833333333333334,Robust shift
Acropora pulchra,FUN_035590,23,2,3,164328,0.9130434782608695,Rare shift
Acropora pulchra,FUN_035591,40,2,21,164332,0.525,Robust shift
Acropora pulchra,FUN_035592,27,4,8,164333,0.8148148148148148,Minor shift
Acropora pulchra,FUN_035593,16,5,9,164370,0.625,Minor shift
Acropora pulchra,FUN_035594,40,2,13,164375,0.65,Minor shift
Acropora pulchra,FUN_035595,5,2,3,164377,0.6,Minor shift
Acropora pulchra,FUN_035596,7,1,0,164379,1,No shift
Acropora pulchra,FUN_035597,38,1,0,164381,1,No shift
Acropora pulchra,FUN_035598,40,9,32,164408,0.4,Robust shift
Acropora pulchra,FUN_035599,39,4,22,164412,0.6153846153846154,Minor shift
Acropora pulchra,FUN_035600,40,1,0,164414,1,No shift
Acropora pulchra,FUN_035602,40,3,5,164426,0.925,Rare shift
Acropora pulchra,FUN_035603,40,8,26,164427,0.575,Robust shift
Acropora pulchra,FUN_035606,39,7,22,164467,0.6666666666666666,Minor shift
Acropora pulchra,FUN_035607,35,6,20,164474,0.6,Minor shift
Acropora pulchra,FUN_035608,40,6,32,164477,0.3,Robust shift
Acropora pulchra,FUN_035609,40,4,29,164483,0.4,Robust shift
Acropora pulchra,FUN_035610,40,3,7,164491,0.9,Rare shift
Acropora pulchra,FUN_035611,27,1,0,164492,1,No shift
Acropora pulchra,FUN_035612,40,6,15,164494,0.725,Minor shift
Acropora pulchra,FUN_035615,40,2,19,164507,0.55,Robust shift
Acropora pulchra,FUN_035616,12,2,2,164508,0.9166666666666666,Rare shift
Acropora pulchra,FUN_035618,40,2,15,164549,0.525,Robust shift
Acropora pulchra,FUN_035624,40,8,30,164556,0.35,Robust shift
Acropora pulchra,FUN_035625,40,5,9,164571,0.875,Minor shift
Acropora pulchra,FUN_035626,40,4,25,164572,0.475,Robust shift
Acropora pulchra,FUN_035627,40,5,30,164578,0.45,Robust shift
Acropora pulchra,FUN_035628,40,2,14,164583,0.75,Minor shift
Acropora pulchra,FUN_035629,40,11,29,164615,0.425,Robust shift
Acropora pulchra,FUN_035630,39,1,0,164616,1,No shift
Acropora pulchra,FUN_035631,13,2,6,164620,0.6923076923076923,Minor shift
Acropora pulchra,FUN_035632,40,4,22,164624,0.7,Minor shift
Acropora pulchra,FUN_035633,40,3,15,164627,0.55,Robust shift
Acropora pulchra,FUN_035634,5,2,2,164629,0.8,Minor shift
Acropora pulchra,FUN_035636,40,5,18,164640,0.675,Minor shift
Acropora pulchra,FUN_035637,4,1,0,164641,1,No shift
Acropora pulchra,FUN_035638,40,7,26,164643,0.45,Robust shift
Acropora pulchra,FUN_035639,40,4,21,164654,0.625,Minor shift
Acropora pulchra,FUN_035640,39,7,29,164663,0.41025641025641024,Robust shift
Acropora pulchra,FUN_035641,29,2,9,164665,0.7931034482758621,Minor shift
Acropora pulchra,FUN_035644,39,6,32,164672,0.38461538461538464,Robust shift
Acropora pulchra,FUN_035645,40,4,23,164679,0.55,Robust shift
Acropora pulchra,FUN_035646,38,3,22,164683,0.47368421052631576,Robust shift
Acropora pulchra,FUN_035648,40,2,13,164687,0.575,Robust shift
Acropora pulchra,FUN_035650,23,2,8,164690,0.6521739130434783,Minor shift
Acropora pulchra,FUN_035651,19,2,10,164693,0.5789473684210527,Robust shift
Acropora pulchra,FUN_035653,40,5,8,164695,0.9,Rare shift
Acropora pulchra,FUN_035654,40,4,34,164708,0.375,Robust shift
Acropora pulchra,FUN_035655,40,4,6,164717,0.9,Rare shift
Acropora pulchra,FUN_035656,40,2,12,164718,0.825,Minor shift
Acropora pulchra,FUN_035657,33,2,14,164722,0.5454545454545454,Robust shift
Acropora pulchra,FUN_035658,39,10,33,164733,0.358974358974359,Robust shift
Acropora pulchra,FUN_035659,38,2,22,164736,0.5,Robust shift
Acropora pulchra,FUN_035661,32,1,0,164739,1,No shift
Acropora pulchra,FUN_035663,40,5,34,164743,0.3,Robust shift
Acropora pulchra,FUN_035664,14,2,6,164752,0.5714285714285714,Robust shift
Acropora pulchra,FUN_035665,40,3,9,164754,0.875,Minor shift
Acropora pulchra,FUN_035667,40,3,23,164761,0.575,Robust shift
Acropora pulchra,FUN_035669,40,5,27,164767,0.5,Robust shift
Acropora pulchra,FUN_035670,40,5,21,164774,0.675,Minor shift
Acropora pulchra,FUN_035671,40,4,25,164779,0.65,Minor shift
Acropora pulchra,FUN_035672,40,1,0,164786,1,No shift
Acropora pulchra,FUN_035673,40,2,2,164787,0.975,Rare shift
Acropora pulchra,FUN_035674,40,3,25,164791,0.525,Robust shift
Acropora pulchra,FUN_035675,40,1,0,164792,1,No shift
Acropora pulchra,FUN_035677,40,4,17,164824,0.7,Minor shift
Acropora pulchra,FUN_035678,40,3,6,164826,0.925,Rare shift
Acropora pulchra,FUN_035679,40,4,18,164839,0.75,Minor shift
Acropora pulchra,FUN_035680,40,6,27,164850,0.55,Robust shift
Acropora pulchra,FUN_035681,40,8,21,164851,0.65,Minor shift
Acropora pulchra,FUN_035682,40,2,14,164870,0.75,Minor shift
Acropora pulchra,FUN_035683,40,7,26,164877,0.55,Robust shift
Acropora pulchra,FUN_035684,40,3,19,164881,0.7,Minor shift
Acropora pulchra,FUN_035685,14,2,6,164882,0.7857142857142857,Minor shift
Acropora pulchra,FUN_035686,8,1,0,164885,1,No shift
Acropora pulchra,FUN_035687,8,2,2,164886,0.875,Minor shift
Acropora pulchra,FUN_035688,40,5,28,164894,0.45,Robust shift
Acropora pulchra,FUN_035689,40,3,6,164895,0.9,Rare shift
Acropora pulchra,FUN_035690,34,3,13,164900,0.7941176470588235,Minor shift
Acropora pulchra,FUN_035691,40,3,17,164905,0.7,Minor shift
Acropora pulchra,FUN_035692,40,4,22,164906,0.45,Robust shift
Acropora pulchra,FUN_035693,40,3,8,164911,0.9,Rare shift
Acropora pulchra,FUN_035694,40,8,29,164928,0.225,Robust shift
Acropora pulchra,FUN_035695,40,1,0,164933,1,No shift
Acropora pulchra,FUN_035696,40,6,28,164942,0.425,Robust shift
Acropora pulchra,FUN_035697,40,3,13,164943,0.75,Minor shift
Acropora pulchra,FUN_035698,26,5,8,164957,0.7692307692307693,Minor shift
Acropora pulchra,FUN_035699,23,2,8,164966,0.782608695652174,Minor shift
Acropora pulchra,FUN_035701,40,10,26,164972,0.425,Robust shift
Acropora pulchra,FUN_035702,35,5,18,164981,0.6,Minor shift
Acropora pulchra,FUN_035703,9,3,6,164989,0.4444444444444444,Robust shift
Acropora pulchra,FUN_035704,32,2,2,164991,0.96875,Rare shift
Acropora pulchra,FUN_035705,40,6,15,164999,0.725,Minor shift
Acropora pulchra,FUN_035708,40,2,15,165002,0.75,Minor shift
Acropora pulchra,FUN_035711,33,3,15,165007,0.6666666666666666,Minor shift
Acropora pulchra,FUN_035714,40,3,12,165015,0.825,Minor shift
Acropora pulchra,FUN_035715,40,1,0,165016,1,No shift
Acropora pulchra,FUN_035717,40,4,23,165019,0.65,Minor shift
Acropora pulchra,FUN_035718,40,5,20,165029,0.7,Minor shift
Acropora pulchra,FUN_035719,40,5,22,165036,0.525,Robust shift
Acropora pulchra,FUN_035720,39,6,32,165046,0.41025641025641024,Robust shift
Acropora pulchra,FUN_035722,40,11,33,165055,0.25,Robust shift
Acropora pulchra,FUN_035723,40,5,13,165073,0.725,Minor shift
Acropora pulchra,FUN_035724,40,3,25,165075,0.45,Robust shift
Acropora pulchra,FUN_035728,40,3,24,165084,0.525,Robust shift
Acropora pulchra,FUN_035730,40,2,4,165090,0.925,Rare shift
Acropora pulchra,FUN_035733,40,3,4,165098,0.95,Rare shift
Acropora pulchra,FUN_035734,40,2,4,165104,0.925,Rare shift
Acropora pulchra,FUN_035735,40,12,35,165117,0.25,Robust shift
Acropora pulchra,FUN_035736,40,2,11,165128,0.825,Minor shift
Acropora pulchra,FUN_035737,40,9,33,165167,0.325,Robust shift
Acropora pulchra,FUN_035738,40,2,16,165176,0.75,Minor shift
Acropora pulchra,FUN_035739,21,2,2,165178,0.9523809523809523,Rare shift
Acropora pulchra,FUN_035740,13,2,6,165180,0.6923076923076923,Minor shift
Acropora pulchra,FUN_035741,11,2,4,165183,0.7272727272727273,Minor shift
Acropora pulchra,FUN_035742,40,3,15,165188,0.7,Minor shift
Acropora pulchra,FUN_035743,40,3,18,165192,0.525,Robust shift
Acropora pulchra,FUN_035744,40,6,27,165197,0.375,Robust shift
Acropora pulchra,FUN_035745,39,2,2,165199,0.9743589743589743,Rare shift
Acropora pulchra,FUN_035747,40,6,25,165204,0.25,Robust shift
Acropora pulchra,FUN_035748,40,1,0,165217,1,No shift
Acropora pulchra,FUN_035749,40,2,8,165218,0.9,Rare shift
Acropora pulchra,FUN_035750,40,7,31,165222,0.275,Robust shift
Acropora pulchra,FUN_035751,40,2,2,165249,0.975,Rare shift
Acropora pulchra,FUN_035752,40,10,33,165250,0.3,Robust shift
Acropora pulchra,FUN_035753,38,2,6,165280,0.9210526315789473,Rare shift
Acropora pulchra,FUN_035754,40,1,0,165281,1,No shift
Acropora pulchra,FUN_035755,40,4,15,165305,0.75,Minor shift
Acropora pulchra,FUN_035756,7,1,0,165307,1,No shift
Acropora pulchra,FUN_035760,13,2,7,165311,0.5384615384615384,Robust shift
Acropora pulchra,FUN_035761,30,2,15,165314,0.5333333333333333,Robust shift
Acropora pulchra,FUN_035762,40,4,8,165319,0.9,Rare shift
Acropora pulchra,FUN_035763,40,5,26,165332,0.35,Robust shift
Acropora pulchra,FUN_035764,40,4,14,165338,0.775,Minor shift
Acropora pulchra,FUN_035765,40,5,20,165359,0.7,Minor shift
Acropora pulchra,FUN_035767,39,14,36,165365,0.1794871794871795,Robust shift
Acropora pulchra,FUN_035768,37,3,16,165387,0.7297297297297297,Minor shift
Acropora pulchra,FUN_035769,40,5,21,165395,0.7,Minor shift
Acropora pulchra,FUN_035770,40,3,8,165396,0.9,Rare shift
Acropora pulchra,FUN_035771,40,5,14,165408,0.8,Minor shift
Acropora pulchra,FUN_035772,39,2,11,165410,0.7948717948717948,Minor shift
Acropora pulchra,FUN_035773,40,9,33,165415,0.25,Robust shift
Acropora pulchra,FUN_035774,40,8,33,165428,0.225,Robust shift
Acropora pulchra,FUN_035775,40,7,27,165433,0.425,Robust shift
Acropora pulchra,FUN_035776,40,5,27,165464,0.425,Robust shift
Acropora pulchra,FUN_035777,40,4,9,165476,0.875,Minor shift
Acropora pulchra,FUN_035778,37,2,6,165477,0.918918918918919,Rare shift
Acropora pulchra,FUN_035779,40,7,33,165480,0.325,Robust shift
Acropora pulchra,FUN_035780,35,3,13,165497,0.7714285714285715,Minor shift
Acropora pulchra,FUN_035781,23,5,18,165498,0.34782608695652173,Robust shift
Acropora pulchra,FUN_035782,34,3,4,165506,0.9411764705882353,Rare shift
Acropora pulchra,FUN_035783,9,2,1,165507,0.8888888888888888,Minor shift
Acropora pulchra,FUN_035784,23,1,0,165510,1,No shift
Acropora pulchra,FUN_035785,13,2,3,165511,0.8461538461538461,Minor shift
Acropora pulchra,FUN_035786,15,3,10,165514,0.4666666666666667,Robust shift
Acropora pulchra,FUN_035787,9,2,2,165519,0.8888888888888888,Minor shift
Acropora pulchra,FUN_035788,21,5,16,165523,0.38095238095238093,Robust shift
Acropora pulchra,FUN_035789,9,1,0,165528,1,No shift
Acropora pulchra,FUN_035790,8,2,2,165530,0.875,Minor shift
Acropora pulchra,FUN_035791,13,4,11,165535,0.3076923076923077,Robust shift
Acropora pulchra,FUN_035792,7,3,3,165538,0.5714285714285714,Robust shift
Acropora pulchra,FUN_035793,6,2,5,165541,0.5,Robust shift
Acropora pulchra,FUN_035794,11,4,8,165544,0.36363636363636365,Robust shift
Acropora pulchra,FUN_035795,11,2,4,165551,0.8181818181818182,Minor shift
Acropora pulchra,FUN_035796,10,2,4,165555,0.5,Robust shift
Acropora pulchra,FUN_035798,7,1,0,165565,1,No shift
Acropora pulchra,FUN_035799,13,3,5,165570,0.6153846153846154,Minor shift
Acropora pulchra,FUN_035800,40,1,0,165573,1,No shift
Acropora pulchra,FUN_035801,39,4,20,165574,0.6923076923076923,Minor shift
Acropora pulchra,FUN_035802,40,1,0,165580,1,No shift
Acropora pulchra,FUN_035803,35,3,18,165583,0.7142857142857143,Minor shift
Acropora pulchra,FUN_035804,36,8,28,165584,0.4166666666666667,Robust shift
Acropora pulchra,FUN_035805,40,2,15,165601,0.675,Minor shift
Acropora pulchra,FUN_035806,39,6,26,165608,0.48717948717948717,Robust shift
Acropora pulchra,FUN_035807,40,3,24,165611,0.625,Minor shift
Acropora pulchra,FUN_035808,40,3,11,165632,0.85,Minor shift
Acropora pulchra,FUN_035809,23,10,20,165642,0.21739130434782608,Robust shift
Acropora pulchra,FUN_035810,34,5,19,165649,0.6470588235294118,Minor shift
Acropora pulchra,FUN_035811,28,4,20,165652,0.39285714285714285,Robust shift
Acropora pulchra,FUN_035812,36,2,5,165655,0.9166666666666666,Rare shift
Acropora pulchra,FUN_035813,40,8,34,165668,0.325,Robust shift
Acropora pulchra,FUN_035815,37,3,13,165670,0.7837837837837838,Minor shift
Acropora pulchra,FUN_035817,39,6,31,165674,0.38461538461538464,Robust shift
Acropora pulchra,FUN_035818,40,13,30,165700,0.45,Robust shift
Acropora pulchra,FUN_035819,40,4,12,165711,0.85,Minor shift
Acropora pulchra,FUN_035820,40,2,15,165714,0.7,Minor shift
Acropora pulchra,FUN_035821,40,6,30,165721,0.35,Robust shift
Acropora pulchra,FUN_035822,38,11,35,165732,0.23684210526315788,Robust shift
Acropora pulchra,FUN_035823,40,4,14,165746,0.8,Minor shift
Acropora pulchra,FUN_035824,40,6,29,165749,0.35,Robust shift
Acropora pulchra,FUN_035825,39,2,2,165755,0.9743589743589743,Rare shift
Acropora pulchra,FUN_035827,40,5,23,165759,0.6,Minor shift
Acropora pulchra,FUN_035828,38,10,33,165785,0.21052631578947367,Robust shift
Acropora pulchra,FUN_035829,37,2,6,165786,0.918918918918919,Rare shift
Acropora pulchra,FUN_035830,40,3,20,165790,0.65,Minor shift
Acropora pulchra,FUN_035831,40,7,24,165796,0.575,Robust shift
Acropora pulchra,FUN_035832,31,12,26,165804,0.1935483870967742,Robust shift
Acropora pulchra,FUN_035833,40,4,8,165819,0.9,Rare shift
Acropora pulchra,FUN_035834,8,2,5,165835,0.625,Minor shift
Acropora pulchra,FUN_035835,6,2,3,165836,0.6666666666666666,Minor shift
Acropora pulchra,FUN_035837,28,5,19,165840,0.35714285714285715,Robust shift
Acropora pulchra,FUN_035838,40,3,6,165862,0.925,Rare shift
Acropora pulchra,FUN_035839,40,5,34,165866,0.375,Robust shift
Acropora pulchra,FUN_035840,40,2,17,165881,0.625,Minor shift
Acropora pulchra,FUN_035843,40,1,0,165891,1,No shift
Acropora pulchra,FUN_035844,40,4,11,165894,0.775,Minor shift
Acropora pulchra,FUN_035845,40,2,18,165906,0.65,Minor shift
Acropora pulchra,FUN_035846,40,4,26,165925,0.4,Robust shift
Acropora pulchra,FUN_035847,40,6,21,165928,0.725,Minor shift
Acropora pulchra,FUN_035848,17,3,8,165962,0.5294117647058824,Robust shift
Acropora pulchra,FUN_035849,40,2,16,165966,0.775,Minor shift
Acropora pulchra,FUN_035850,40,3,4,165970,0.95,Rare shift
Acropora pulchra,FUN_035852,40,9,28,165973,0.35,Robust shift
Acropora pulchra,FUN_035853,40,6,18,165994,0.675,Minor shift
Acropora pulchra,FUN_035856,21,1,0,165998,1,No shift
Acropora pulchra,FUN_035857,40,4,18,166000,0.725,Minor shift
Acropora pulchra,FUN_035858,13,4,7,166010,0.38461538461538464,Robust shift
Acropora pulchra,FUN_035859,40,5,25,166024,0.5,Robust shift
Acropora pulchra,FUN_035860,30,2,1,166027,0.9333333333333333,Rare shift
Acropora pulchra,FUN_035861,40,3,6,166029,0.925,Rare shift
Acropora pulchra,FUN_035862,40,6,26,166032,0.55,Robust shift
Acropora pulchra,FUN_035863,40,1,0,166044,1,No shift
Acropora pulchra,FUN_035864,40,6,19,166064,0.675,Minor shift
Acropora pulchra,FUN_035865,40,5,9,166066,0.875,Minor shift
Acropora pulchra,FUN_035866,40,7,26,166094,0.525,Robust shift
Acropora pulchra,FUN_035867,40,6,20,166101,0.725,Minor shift
Acropora pulchra,FUN_035868,40,5,23,166116,0.6,Minor shift
Acropora pulchra,FUN_035869,39,4,8,166117,0.8974358974358975,Minor shift
Acropora pulchra,FUN_035870,38,3,25,166127,0.5789473684210527,Robust shift
Acropora pulchra,FUN_035871,40,7,31,166131,0.3,Robust shift
Acropora pulchra,FUN_035872,40,4,24,166139,0.65,Minor shift
Acropora pulchra,FUN_035873,39,3,25,166143,0.38461538461538464,Robust shift
Acropora pulchra,FUN_035875,24,2,8,166145,0.5416666666666666,Robust shift
Acropora pulchra,FUN_035876,40,4,31,166151,0.475,Robust shift
Acropora pulchra,FUN_035877,40,13,35,166169,0.225,Robust shift
Acropora pulchra,FUN_035878,40,2,2,166172,0.975,Rare shift
Acropora pulchra,FUN_035880,40,6,26,166191,0.5,Robust shift
Acropora pulchra,FUN_035881,27,2,2,166195,0.9629629629629629,Rare shift
Acropora pulchra,FUN_035882,39,5,26,166197,0.41025641025641024,Robust shift
Acropora pulchra,FUN_035883,40,4,23,166212,0.625,Minor shift
Acropora pulchra,FUN_035885,40,6,27,166218,0.525,Robust shift
Acropora pulchra,FUN_035886,40,4,9,166232,0.875,Minor shift
Acropora pulchra,FUN_035888,40,4,24,166242,0.5,Robust shift
Acropora pulchra,FUN_035889,40,3,8,166247,0.875,Minor shift
Acropora pulchra,FUN_035890,40,10,33,166272,0.45,Robust shift
Acropora pulchra,FUN_035891,40,5,27,166273,0.325,Robust shift
Acropora pulchra,FUN_035892,40,6,12,166290,0.825,Minor shift
Acropora pulchra,FUN_035893,40,1,0,166292,1,No shift
Acropora pulchra,FUN_035894,40,6,21,166293,0.65,Minor shift
Acropora pulchra,FUN_035895,40,1,0,166306,1,No shift
Acropora pulchra,FUN_035896,40,2,3,166310,0.95,Rare shift
Acropora pulchra,FUN_035897,40,3,22,166312,0.5,Robust shift
Acropora pulchra,FUN_035898,40,10,23,166336,0.6,Minor shift
Acropora pulchra,FUN_035899,40,4,26,166337,0.625,Minor shift
Acropora pulchra,FUN_035900,40,2,17,166342,0.675,Minor shift
Acropora pulchra,FUN_035901,40,4,24,166351,0.625,Minor shift
Acropora pulchra,FUN_035902,40,3,20,166352,0.525,Robust shift
Acropora pulchra,FUN_035903,40,8,34,166359,0.35,Robust shift
Acropora pulchra,FUN_035904,40,2,19,166365,0.525,Robust shift
Acropora pulchra,FUN_035905,40,2,16,166370,0.6,Minor shift
Acropora pulchra,FUN_035906,40,2,2,166372,0.925,Rare shift
Acropora pulchra,FUN_035907,40,7,35,166386,0.35,Robust shift
Acropora pulchra,FUN_035908,40,3,4,166387,0.95,Rare shift
Acropora pulchra,FUN_035910,40,3,13,166393,0.8,Minor shift
Acropora pulchra,FUN_035911,39,3,11,166397,0.8205128205128205,Minor shift
Acropora pulchra,FUN_035913,39,3,3,166402,0.9487179487179487,Rare shift
Acropora pulchra,FUN_035914,38,15,33,166403,0.3684210526315789,Robust shift
Acropora pulchra,FUN_035915,40,1,0,166445,1,No shift
Acropora pulchra,FUN_035917,40,7,34,166449,0.25,Robust shift
Acropora pulchra,FUN_035918,38,4,25,166456,0.39473684210526316,Robust shift
Acropora pulchra,FUN_035920,10,2,2,166465,0.9,Rare shift
Acropora pulchra,FUN_035921,26,3,17,166470,0.38461538461538464,Robust shift
Acropora pulchra,FUN_035922,40,1,0,166474,1,No shift
Acropora pulchra,FUN_035923,40,1,0,166477,1,No shift
Acropora pulchra,FUN_035925,5,1,0,166480,1,No shift
Acropora pulchra,FUN_035926,40,3,7,166483,0.9,Rare shift
Acropora pulchra,FUN_035928,40,2,4,166487,0.95,Rare shift
Acropora pulchra,FUN_035929,40,1,0,166489,1,No shift
Acropora pulchra,FUN_035930,40,2,21,166490,0.55,Robust shift
Acropora pulchra,FUN_035931,40,2,6,166531,0.925,Rare shift
Acropora pulchra,FUN_035935,40,5,25,166540,0.5,Robust shift
Acropora pulchra,FUN_035936,40,2,16,166542,0.7,Minor shift
Acropora pulchra,FUN_035938,34,2,3,166548,0.9117647058823529,Rare shift
Acropora pulchra,FUN_035939,38,2,2,166551,0.9473684210526315,Rare shift
Acropora pulchra,FUN_035940,40,2,19,166553,0.75,Minor shift
