species,gene_id,timepoints_observed,consistent_exon_per_tp,different_exons_across_tp
Porites evermanni,gene-Peve_00014105,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014146,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014291,4,TRUE,TRUE
Porites evermanni,gene-Peve_00014305,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014312,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014314,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014352,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014359,4,TRUE,TRUE
Porites evermanni,gene-Peve_00014383,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014386,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014399,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014407,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014408,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014414,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014513,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014515,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014630,4,TRUE,TRUE
Porites evermanni,gene-Peve_00014637,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014641,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014685,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014730,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014761,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014857,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014865,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014965,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015038,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015136,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015164,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015189,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015210,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015227,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015228,4,TRUE,TRUE
Porites evermanni,gene-Peve_00015252,4,TRUE,TRUE
Porites evermanni,gene-Peve_00015269,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015317,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015451,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015521,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015581,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015590,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015622,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015624,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015631,4,TRUE,TRUE
Porites evermanni,gene-Peve_00015632,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015701,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015715,3,TRUE,TRUE
Porites evermanni,gene-Peve_00015913,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015917,2,TRUE,TRUE
Porites evermanni,gene-Peve_00015970,2,TRUE,TRUE
Porites evermanni,gene-Peve_00016068,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016071,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016095,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016293,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016356,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016379,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016382,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016394,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016503,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016532,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016600,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016693,2,TRUE,TRUE
Porites evermanni,gene-Peve_00016737,2,TRUE,TRUE
Porites evermanni,gene-Peve_00016821,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016833,2,TRUE,TRUE
Porites evermanni,gene-Peve_00016846,2,TRUE,TRUE
Porites evermanni,gene-Peve_00016852,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016863,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016869,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016943,3,TRUE,TRUE
Porites evermanni,gene-Peve_00016957,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016960,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016990,4,TRUE,TRUE
Porites evermanni,gene-Peve_00016998,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017023,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017024,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017032,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017046,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017050,4,TRUE,TRUE
Porites evermanni,gene-Peve_00017059,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017098,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017099,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017124,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017165,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017218,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017230,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017260,4,TRUE,TRUE
Porites evermanni,gene-Peve_00017293,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017437,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017548,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017561,2,TRUE,TRUE
Porites evermanni,gene-Peve_00017575,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017606,4,TRUE,TRUE
Porites evermanni,gene-Peve_00017631,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017633,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017702,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017738,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017786,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017788,3,TRUE,TRUE
Porites evermanni,gene-Peve_00017840,4,TRUE,TRUE
Porites evermanni,gene-Peve_00017902,4,TRUE,TRUE
Porites evermanni,gene-Peve_00017963,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018020,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018063,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018135,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018167,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018222,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018224,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018226,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018255,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018272,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018326,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018343,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018365,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018403,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018469,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018510,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018607,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018629,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018655,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018680,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018700,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018702,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018714,4,TRUE,TRUE
Porites evermanni,gene-Peve_00018785,2,TRUE,TRUE
Porites evermanni,gene-Peve_00018814,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018879,3,TRUE,TRUE
Porites evermanni,gene-Peve_00018932,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019004,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019065,4,TRUE,TRUE
Porites evermanni,gene-Peve_00019104,4,TRUE,TRUE
Porites evermanni,gene-Peve_00019263,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019378,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019452,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019517,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019527,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019552,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019563,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019564,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019625,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019640,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019652,4,TRUE,TRUE
Porites evermanni,gene-Peve_00019657,4,TRUE,TRUE
Porites evermanni,gene-Peve_00019669,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019756,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019763,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019776,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019807,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019829,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019849,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019914,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019926,3,TRUE,TRUE
Porites evermanni,gene-Peve_00019939,2,TRUE,TRUE
Porites evermanni,gene-Peve_00019975,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020028,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020069,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020084,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020119,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020168,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020195,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020206,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020234,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020235,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020241,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020245,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020252,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020286,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020318,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020431,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020446,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020557,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020667,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020673,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020714,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020727,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020757,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020766,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020775,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020828,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020850,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020885,4,TRUE,TRUE
Porites evermanni,gene-Peve_00020902,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020915,2,TRUE,TRUE
Porites evermanni,gene-Peve_00020950,3,TRUE,TRUE
Porites evermanni,gene-Peve_00020982,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021002,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021020,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021115,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021128,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021162,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021201,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021205,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021230,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021266,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021313,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021365,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021444,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021525,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021536,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021564,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021575,3,TRUE,TRUE
Porites evermanni,gene-Peve_00021665,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021669,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021789,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021808,2,TRUE,TRUE
Porites evermanni,gene-Peve_00021839,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021954,4,TRUE,TRUE
Porites evermanni,gene-Peve_00021959,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022088,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022100,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022116,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022273,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022322,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022359,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022413,4,TRUE,TRUE
Porites evermanni,gene-Peve_00022429,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022455,4,TRUE,TRUE
Porites evermanni,gene-Peve_00022511,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022553,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022554,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022562,4,TRUE,TRUE
Porites evermanni,gene-Peve_00022628,4,TRUE,TRUE
Porites evermanni,gene-Peve_00022707,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022739,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022845,4,TRUE,TRUE
Porites evermanni,gene-Peve_00022847,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022851,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022916,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022958,3,TRUE,TRUE
Porites evermanni,gene-Peve_00022979,2,TRUE,TRUE
Porites evermanni,gene-Peve_00022983,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023013,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023021,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023040,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023041,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023072,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023202,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023257,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023273,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023305,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023339,3,TRUE,TRUE
Porites evermanni,gene-Peve_00023342,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023419,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023429,3,TRUE,TRUE
Porites evermanni,gene-Peve_00023458,3,TRUE,TRUE
Porites evermanni,gene-Peve_00023508,3,TRUE,TRUE
Porites evermanni,gene-Peve_00023560,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023603,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023625,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023718,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023834,4,TRUE,TRUE
Porites evermanni,gene-Peve_00023887,2,TRUE,TRUE
Porites evermanni,gene-Peve_00023903,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024045,4,TRUE,TRUE
Porites evermanni,gene-Peve_00024125,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024150,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024168,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024175,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024191,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024192,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024239,4,TRUE,TRUE
Porites evermanni,gene-Peve_00024338,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024402,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024582,3,TRUE,TRUE
Porites evermanni,gene-Peve_00024767,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024768,2,TRUE,TRUE
Porites evermanni,gene-Peve_00024783,3,TRUE,TRUE
Porites evermanni,gene-Peve_00024854,3,TRUE,TRUE
Porites evermanni,gene-Peve_00024874,3,TRUE,TRUE
Porites evermanni,gene-Peve_00024956,3,TRUE,TRUE
Porites evermanni,gene-Peve_00024992,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025002,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025012,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025031,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025041,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025057,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025060,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025142,4,TRUE,TRUE
Porites evermanni,gene-Peve_00025194,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025195,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025235,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025311,4,TRUE,TRUE
Porites evermanni,gene-Peve_00025312,4,TRUE,TRUE
Porites evermanni,gene-Peve_00025325,4,TRUE,TRUE
Porites evermanni,gene-Peve_00025432,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025551,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025553,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025554,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025555,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025567,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025589,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025626,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025629,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025708,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025717,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025718,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025738,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025778,3,TRUE,TRUE
Porites evermanni,gene-Peve_00025907,2,TRUE,TRUE
Porites evermanni,gene-Peve_00025999,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026037,2,TRUE,TRUE
Porites evermanni,gene-Peve_00026065,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026127,2,TRUE,TRUE
Porites evermanni,gene-Peve_00026134,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026432,4,TRUE,TRUE
Porites evermanni,gene-Peve_00026575,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026603,2,TRUE,TRUE
Porites evermanni,gene-Peve_00026647,4,TRUE,TRUE
Porites evermanni,gene-Peve_00026723,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026766,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026816,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026870,3,TRUE,TRUE
Porites evermanni,gene-Peve_00026992,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027042,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027046,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027106,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027139,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027143,4,TRUE,TRUE
Porites evermanni,gene-Peve_00027144,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027184,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027192,4,TRUE,TRUE
Porites evermanni,gene-Peve_00027235,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027257,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027288,4,TRUE,TRUE
Porites evermanni,gene-Peve_00027293,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027323,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027352,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027424,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027451,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027468,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027501,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027620,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027634,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027640,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027643,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027644,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027647,4,TRUE,TRUE
Porites evermanni,gene-Peve_00027655,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027698,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027739,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027740,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027781,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027788,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027803,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027836,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027878,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027902,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027909,4,TRUE,TRUE
Porites evermanni,gene-Peve_00027910,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027946,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027950,3,TRUE,TRUE
Porites evermanni,gene-Peve_00027969,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027970,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027971,2,TRUE,TRUE
Porites evermanni,gene-Peve_00027992,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028001,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028089,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028108,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028121,4,TRUE,TRUE
Porites evermanni,gene-Peve_00028123,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028137,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028142,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028177,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028211,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028278,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028357,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028398,4,TRUE,TRUE
Porites evermanni,gene-Peve_00028400,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028476,4,TRUE,TRUE
Porites evermanni,gene-Peve_00028495,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028553,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028556,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028557,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028575,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028618,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028625,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028690,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028761,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028797,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028826,4,TRUE,TRUE
Porites evermanni,gene-Peve_00028865,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028874,2,TRUE,TRUE
Porites evermanni,gene-Peve_00028880,4,TRUE,TRUE
Porites evermanni,gene-Peve_00028921,3,TRUE,TRUE
Porites evermanni,gene-Peve_00028969,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029058,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029100,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029111,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029125,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029141,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029210,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029219,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029375,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029410,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029463,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029524,4,TRUE,TRUE
Porites evermanni,gene-Peve_00029536,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029593,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029612,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029666,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029680,4,TRUE,TRUE
Porites evermanni,gene-Peve_00029716,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029739,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029773,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029776,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029877,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029900,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029938,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029981,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029988,3,TRUE,TRUE
Porites evermanni,gene-Peve_00029991,2,TRUE,TRUE
Porites evermanni,gene-Peve_00029992,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030019,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030021,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030138,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030234,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030252,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030267,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030283,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030315,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030383,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030384,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030429,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030481,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030495,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030510,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030558,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030691,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030761,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030767,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030770,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030771,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030789,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030807,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030814,3,TRUE,TRUE
Porites evermanni,gene-Peve_00030815,4,TRUE,TRUE
Porites evermanni,gene-Peve_00030818,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030825,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030828,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030856,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030859,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030910,2,TRUE,TRUE
Porites evermanni,gene-Peve_00030975,2,TRUE,TRUE
Porites evermanni,gene-Peve_00031056,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031139,4,TRUE,TRUE
Porites evermanni,gene-Peve_00031165,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031268,2,TRUE,TRUE
Porites evermanni,gene-Peve_00031273,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031342,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031642,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031669,2,TRUE,TRUE
Porites evermanni,gene-Peve_00031716,3,TRUE,TRUE
