gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
gene-Pocillopora_meandrina_HIv1___RNAseq.g8494.t1,39,10,31,Robust shift,102904/102910/102907/102905/102906/102902,102910/102908/102909/102902/102907,102904/102908/102910/102902/102907,102910/102901/102904/102903/102906,0.162,0.177,0.192,0.199
gene-Pocillopora_meandrina_HIv1___RNAseq.g8537.t1,37,10,31,Robust shift,103153/103146/103148/103145/103150/103147,103144/103148/103147/103152/103146/103165,103144/103145/103150/103147,103148/103146/103147/103154/103145/103150/103144,0.177,0.126,0.233,0.176
gene-Pocillopora_meandrina_HIv1___RNAseq.g8607.t1,39,10,31,Robust shift,103783/103781/103786/103845,103810/103781/103786/103783/103785/103802,103786/103804/103783/103781,103781/103784/103832/103786,0.074,0.058,0.083,0.084
gene-Pocillopora_meandrina_HIv1___RNAseq.g8641.t1,38,10,31,Robust shift,104107/104101/104093/104106/104105/104095/104109,104109/104092/104100/104108/104101/104107/104095/104105,104107/104108/104109/104106/104105,104101/104108/104107/104109/104106,0.179,0.136,0.158,0.147
gene-Pocillopora_meandrina_HIv1___RNAseq.g8894.t1,39,10,31,Robust shift,106345/106344/106347/106348/106350/106349,106343/106349/106344/106348/106350/106346,106344/106349/106347/106343/106350/106348/106345,106345/106344/106343/106347/106348/106346/106342/106351/106350,0.091,0.083,0.095,0.087
gene-Pocillopora_meandrina_HIv1___TS.g1194.t1,39,10,31,Robust shift,36598/36597/36596/36560/36593,36596/36598/36597/36560/36599,36597/36600/36599/36596/36595,36597/36596/36583/36599/36592/36598,0.091,0.063,0.071,0.105
gene-Pocillopora_meandrina_HIv1___TS.g16668.t1,39,10,31,Robust shift,64818/64817/64825/64829/64821/64819/64824,64816/64817/64822/64821/64829/64820,64825/64816/64817/64822/64819,64816/64822/64817,0.239,0.173,0.279,0.306
gene-Pocillopora_meandrina_HIv1___TS.g19287.t1a,39,10,31,Robust shift,121482/121483/121486/121481/121466/121484/121461,121486/121479/121484/121485/121480,121485/121482/121461/121483/121486,121486/121482,0.119,0.116,0.122,0.129
gene-Pocillopora_meandrina_HIv1___TS.g23459.t1,34,10,31,Robust shift,111267/111269/111266/111273/111268/111270/111275,111273/111274/111265/111268/111276/111269,111268/111273/111269/111274/111266,111266/111274/111269/111267/111270/111268,0.395,0.389,0.536,0.4
gene-Pocillopora_meandrina_HIv1___TS.g5886.t1,38,10,31,Robust shift,92553/92549/92559/92558/92563/92552/92548/92551,92563/92564/92552/92553/92551/92548,92551/92563/92559/92553/92552,92563/92553/92549/92548/92562,0.176,0.151,0.172,0.239
gene-Pocillopora_meandrina_HIv1___RNAseq.3034_t,39,9,31,Robust shift,21081/21084/21087/21080/21089/21091/21082,21088/21080/21081/21089/21082,21080/21093/21082/21089/21081,21082/21089/21080/21081,0.079,0.074,0.1,0.1
gene-Pocillopora_meandrina_HIv1___RNAseq.g10617.t1,39,9,31,Robust shift,150757/150756/150751,150756/150751/150747/150757/150752/150750/150753/150754,150750/150747/150757/150753/150756/150751,150753/150756/150754/150757/150699/150747,0.086,0.087,0.118,0.105
gene-Pocillopora_meandrina_HIv1___RNAseq.g10723.t1,39,9,31,Robust shift,151851/151854/151853/151855/151852,151854/151856/151852/151855/151846/151857/151849,151852/151856/151855/151854,151857/151855/151854/151852/151846/151856,0.187,0.155,0.185,0.245
gene-Pocillopora_meandrina_HIv1___RNAseq.g11862.t1,39,9,31,Robust shift,165257/165256/165255/165258/165261,165257/165256/165251/165259,165251/165256/165257/165258/165261/165255,165261/165260/165258/165253/165251/165256/165257,0.154,0.176,0.171,0.173
gene-Pocillopora_meandrina_HIv1___RNAseq.g12557.t1,37,9,31,Robust shift,202999/203005/203001/202997/203002,202999/202998/203000/203002/202997,202997/203011/202999/203007,202999/202998/202997,0.177,0.197,0.224,0.219
gene-Pocillopora_meandrina_HIv1___RNAseq.g1322.t1,37,9,31,Robust shift,181625/181629/181626/181633/181627,181626/181625/181633/181629/181628,181632/181631/181630/181626/181628/181625,181627/181625/181626/181631,0.35,0.296,0.281,0.3
gene-Pocillopora_meandrina_HIv1___RNAseq.g13494.t1,39,9,31,Robust shift,97486/97481/97484/97477/97483/97485/97482,97482/97483/97485/97484/97477,97482/97486/97478/97485/97480/97484,97485/97478/97484/97483,0.205,0.221,0.212,0.195
gene-Pocillopora_meandrina_HIv1___RNAseq.g13586.t1,39,9,31,Robust shift,98058/98062/98061/98060/98056,98061/98057/98062/98060,98060/98054/98062/98058/98059/98061/98055,98062/98061/98057,0.225,0.213,0.229,0.295
gene-Pocillopora_meandrina_HIv1___RNAseq.g13880.t1,39,9,31,Robust shift,169142/169141/169143/169149/169148/169145,169149/169141/169142,169141/169149/169143/169142/169147,169146/169144/169142/169149/169141/169143,0.248,0.176,0.199,0.187
gene-Pocillopora_meandrina_HIv1___RNAseq.g15966.t1,39,9,31,Robust shift,48063/48064/48065/48080,48063/48066/48067/48064,48064/48063/48065/48069/48067,48068/48066/48064/48063/48071/48067,0.103,0.087,0.109,0.124
gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1,38,9,31,Robust shift,162976/162979/162975/162980/162981/162974,162981/162979/162983/162980/162975/162974,162980/162978/162975/162983/162976/162974/162979,162979/162980/162982/162983/162974/162976/162975,0.166,0.2,0.222,0.183
gene-Pocillopora_meandrina_HIv1___RNAseq.g17138.t1,38,9,31,Robust shift,192212/192213/192210/192211/192208/192209/192207,192229/192208/192207/192210,192221/192209/192207/192208,192207/192210/192212/192209/192208,0.132,0.154,0.155,0.143
gene-Pocillopora_meandrina_HIv1___RNAseq.g17736.t1,39,9,31,Robust shift,159487/159491/159486/159485/159499,159486/159485/159492/159497/159495/159487/159499,159486/159485/159489/159499/159492/159491/159487,159486/159499/159487/159489,0.382,0.277,0.509,0.404
gene-Pocillopora_meandrina_HIv1___RNAseq.g1814.t1,39,9,31,Robust shift,84755/84759/84758/84760,84759/84758/84757/84760/84752/84753,84757/84755/84759/84758/84756,84756/84755/84759/84754/84752,0.332,0.253,0.266,0.349
gene-Pocillopora_meandrina_HIv1___RNAseq.g18156.t1,38,9,31,Robust shift,145471/145472/145474/145470/145464,145474/145472/145460/145467/145473/145470,145474/145472/145460/145473,145472/145474/145466/145473,0.11,0.119,0.117,0.165
gene-Pocillopora_meandrina_HIv1___RNAseq.g20153.t1,39,9,31,Robust shift,25267/25269/25271/25265/25268/25270/25264,25272/25271/25265/25264/25267/25269/25268,25270/25266/25272/25269,25272/25268/25267/25265/25271/25270,0.082,0.077,0.103,0.111
gene-Pocillopora_meandrina_HIv1___RNAseq.g20237.t1,39,9,31,Robust shift,25959/25956/25957/25954/25958,25960/25957/25954/25956/25958,25960/25955/25956/25959/25957/25958/25954,25954/25949/25957/25960/25958/25955/25947,0.147,0.11,0.141,0.159
gene-Pocillopora_meandrina_HIv1___RNAseq.g21116.t1,39,9,31,Robust shift,1917/1910/1919/1913/1912/1911/1914,1911/1910/1917/1913/1950,1912/1952/1917/1910/1913/1911/1914,1912/1914/1913/1911/1917/1910,0.102,0.11,0.129,0.141
gene-Pocillopora_meandrina_HIv1___RNAseq.g21789.t1,39,9,31,Robust shift,7096/7094/7091/7092/7095/7093,7091/7094/7096/7093/7099/7095,7095/7104/7094/7091/7098/7093,7094/7093/7091/7099/7095,0.195,0.183,0.175,0.185
gene-Pocillopora_meandrina_HIv1___RNAseq.g22712.t1,38,9,31,Robust shift,13448/13449/13447/13444,13443/13445/13446/13442/13441/13448/13449,13448/13449/13445/13446,13448/13447/13449/13446/13443,0.209,0.238,0.259,0.241
gene-Pocillopora_meandrina_HIv1___RNAseq.g22984.t2,38,9,31,Robust shift,58774/58781/58780/58776/58778,58781/58778/58779/58774/58773,58776/58772/58781/58780/58777/58779,58781/58780/58778/58777,0.202,0.188,0.294,0.257
gene-Pocillopora_meandrina_HIv1___RNAseq.g23144.t1,38,9,31,Robust shift,59843/59836/59838/59837/59834,59843/59834/59839/59840/59842/59838,59841/59837/59842/59843/59836/59840,59841/59843/59838/59836/59839,0.359,0.269,0.462,0.384
gene-Pocillopora_meandrina_HIv1___RNAseq.g23234.t1,38,9,31,Robust shift,60221/60222/60220/60219/60223/60227,60220/60221/60222/60227/60226/60219,60220/60219/60221/60228,60222/60225/60221/60226/60219/60220,0.224,0.258,0.335,0.274
gene-Pocillopora_meandrina_HIv1___RNAseq.g23635.t1,39,9,31,Robust shift,63548/63543/63545/63544/63552,63544/63549/63547/63545/63546/63543,63545/63543/63544/63551,63543/63544/63545/63547,0.258,0.244,0.327,0.266
gene-Pocillopora_meandrina_HIv1___RNAseq.g24726.t1,39,9,31,Robust shift,55662/55665/55666/55654/55664,55663/55665/55650/55662/55664,55665/55666/55664/55653,55666/55665/55663/55659/55662,0.147,0.155,0.17,0.143
gene-Pocillopora_meandrina_HIv1___RNAseq.g25605.t1,37,9,31,Robust shift,179580/179581/179578/179577/179582,179581/179577/179576/179578/179580/179582,179579/179577/179584/179582/179575/179581/179576,179582/179578/179577/179576/179580/179581/179575,0.282,0.349,0.41,0.37
gene-Pocillopora_meandrina_HIv1___RNAseq.g25813.t1,39,9,31,Robust shift,181358/181362/181360/181355/181359,181357/181355/181360/181356/181358/181362/181359,181356/181351/181355/181358/181362/181360/181359/181361,181358/181355/181356,0.192,0.152,0.151,0.2
gene-Pocillopora_meandrina_HIv1___RNAseq.g25900.t1,37,9,31,Robust shift,117051/117049/117046/117053/117045,117046/117053/117050/117048/117051/117049,117047/117051/117053/117048/117052,117050/117051/117048/117049/117053/117052,0.293,0.263,0.266,0.228
gene-Pocillopora_meandrina_HIv1___RNAseq.g2716.t1,39,9,31,Robust shift,91175/91177/91160/91167/91171,91177/91175/91172/91170,91177/91173/91167/91175/91172,91167/91172/91177/91173/91161/91175,0.106,0.099,0.11,0.11
gene-Pocillopora_meandrina_HIv1___RNAseq.g27813.t1,39,9,31,Robust shift,74019/74026/74020/74021/74024/74018,74019/74026/74021/74024/74014,74023/74024/74018/74020/74021/74022/74019/74026,74026/74019/74024/74021/74020/74022/74023,0.18,0.151,0.167,0.159
gene-Pocillopora_meandrina_HIv1___RNAseq.g27919.t1,38,9,31,Robust shift,74827/74828/74830/74833,74828/74827/74834/74836/74830,74835/74828/74830/74829/74827,74831/74828/74829/74830/74833,0.236,0.302,0.249,0.288
gene-Pocillopora_meandrina_HIv1___RNAseq.g28943.t1,38,9,31,Robust shift,133333/133324/133326/133323,133333/133330/133335/133334/133322,133332/133334/133324/133330/133333,133335/133332/133334/133330/133333,0.219,0.259,0.263,0.31
gene-Pocillopora_meandrina_HIv1___RNAseq.g28990.t1,39,9,31,Robust shift,133665/133669/133668/133662/133664/133660,133665/133667/133662/133669/133666/133668,133660/133663/133662/133668/133667,133668/133662/133666/133667/133669,0.357,0.241,0.35,0.311
gene-Pocillopora_meandrina_HIv1___RNAseq.g2958.t1,39,9,31,Robust shift,155463/155466/155465/155467/155459/155461,155465/155466/155467/155468/155460,155464/155461/155459/155466/155467/155468,155468/155466/155459,0.187,0.161,0.176,0.174
gene-Pocillopora_meandrina_HIv1___RNAseq.g385.t2,39,9,31,Robust shift,149400/149401/149402/149396/149404/149403,149404/149402/149399/149398/149395/149403/149400,149395/149402/149404/149403/149396/149400/149401,149401/149404/149400/149399/149396/149398/149403,0.205,0.15,0.165,0.184
gene-Pocillopora_meandrina_HIv1___RNAseq.g5442.t1,37,9,31,Robust shift,78863/78861/78856/78860/78865,78864/78863/78860/78861/78866/78857,78865/78864/78860/78859,78861/78864/78860/78863/78865/78859,0.214,0.196,0.226,0.28
gene-Pocillopora_meandrina_HIv1___RNAseq.g5507.t1,39,9,31,Robust shift,79317/79334/79326/79333/79329/79323/79332/79328,79328/79333/79334/79329/79332/79323,79333/79323/79334/79332/79328/79329,79333/79323/79334/79325/79329,0.096,0.092,0.094,0.093
gene-Pocillopora_meandrina_HIv1___RNAseq.g568.t1,39,9,31,Robust shift,187560/187549/187557/187558/187559/187561,187558/187559/187549/187565/187564/187557,187558/187561/187550/187560/187549,187558/187549/187561,0.091,0.071,0.094,0.085
gene-Pocillopora_meandrina_HIv1___RNAseq.g5968.t1,38,9,31,Robust shift,82305/82313/82311/82312/82304,82313/82312/82309/82311/82304,82311/82313/82312/82308/82314/82304,82304/82311/82313/82312/82310,0.217,0.267,0.244,0.283
gene-Pocillopora_meandrina_HIv1___RNAseq.g6927.t1,39,9,31,Robust shift,32059/32057/32060/32058/32064,32058/32059/32057/32066/32063/32064,32059/32066/32062/32064/32057/32063/32060/32058,32065/32063/32060/32057/32058,0.173,0.185,0.175,0.236
gene-Pocillopora_meandrina_HIv1___RNAseq.g7573.t1,39,9,31,Robust shift,37534/37529/37537,37529/37538/37537/37534/37533,37528/37529/37537/37538/37531,37528/37534/37537/37536/37532/37529,0.135,0.121,0.144,0.13
gene-Pocillopora_meandrina_HIv1___RNAseq.g7850.t1,38,9,31,Robust shift,39539/39538/39537,39528/39538/39530/39536/39527/39539,39535/39539/39537/39534/39538/39536,39539/39537/39534/39538,0.279,0.211,0.266,0.26
gene-Pocillopora_meandrina_HIv1___TS.g1464.t1,38,9,31,Robust shift,38352/38351/38353/38348,38348/38355/38353/38351/38352/38358,38358/38352/38348/38357/38353/38351/38356,38352/38351/38353/38348/38354,0.408,0.359,0.414,0.466
gene-Pocillopora_meandrina_HIv1___TS.g16045.t1,37,9,31,Robust shift,59930/59932/59937/59935/59936,59933/59932/59939/59936/59937/59934/59930/59931,59937/59930/59931/59935/59932,59930/59937/59931/59935/59934,0.241,0.315,0.307,0.373
gene-Pocillopora_meandrina_HIv1___TS.g16202.t2,39,9,31,Robust shift,60795/60799/60801/60804/60802/60803/60794/60800,60802/60804/60799/60800,60804/60799/60803/60800/60796/60801,60804/60801/60802,0.117,0.117,0.136,0.14
gene-Pocillopora_meandrina_HIv1___TS.g20685.t1a,39,9,31,Robust shift,107047/107048/107049/107044/107041/107045/107042,107049/107048/107047/107044,107044/107046/107047/107045/107048/107049,107047/107049/107048/107030,0.158,0.159,0.156,0.143
gene-Pocillopora_meandrina_HIv1___TS.g22886.t1,39,9,31,Robust shift,183007/183003/183000/182999/183002,182996/183000/183003/182999/183005/183001,183007/183001/183000/183005,182997/183005/183007/183000/183003,0.238,0.232,0.241,0.339
gene-Pocillopora_meandrina_HIv1___TS.g2905.t4a,39,9,31,Robust shift,192198/192180/192179/192182/192184,192180/192179/192184/192182/192191/192181,192179/192184/192183/192182/192198/192180,192179/192184/192183/192180/192192,0.221,0.148,0.179,0.193
gene-Pocillopora_meandrina_HIv1___TS.g5675.t2,39,9,31,Robust shift,174422/174423/174421/174410,174423/174421/174410/174411/174405,174423/174422/174405/174419/174410/174412,174421/174410/174405/174420/174423/174422,0.136,0.098,0.116,0.109
gene-Pocillopora_meandrina_HIv1___RNAseq.g10525.t1,36,8,31,Robust shift,177439/177440/177443/177437/177438,177438/177439/177437/177440/177443/177436,177436/177439/177438/177437/177443/177441,177437/177439/177441/177444/177438/177440,0.232,0.273,0.326,0.234
gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1,39,8,31,Robust shift,98191/98192/98196/98201/98199,98191/98193/98197/98195/98192,98192/98193/98201/98199/98191,98191/98196/98192/98193,0.155,0.149,0.156,0.155
gene-Pocillopora_meandrina_HIv1___RNAseq.g15132.t2,35,8,31,Robust shift,41543/41547/41546/41549/41545,41544/41542/41545/41543/41548,41544/41542/41549/41545/41543,41544/41543/41542,0.316,0.304,0.29,0.272
gene-Pocillopora_meandrina_HIv1___RNAseq.g15521.t1,37,8,31,Robust shift,44414/44405/44413/44408/44412,44412/44413/44406/44414/44411/44408,44407/44414/44405/44413,44413/44405/44412/44411/44414,0.151,0.18,0.193,0.225
gene-Pocillopora_meandrina_HIv1___RNAseq.g16451.t1,39,8,31,Robust shift,50968/50969/50970/50972/50979,50968/50970/50974,50978/50979/50968/50969/50970,50968/50970/50969/50973,0.183,0.173,0.186,0.197
gene-Pocillopora_meandrina_HIv1___RNAseq.g168.t1,39,8,31,Robust shift,147628/147634/147633/147632/147631,147634/147632/147630,147631/147634/147635/147632/147629,147632/147635/147634/147629/147633,0.229,0.207,0.198,0.227
gene-Pocillopora_meandrina_HIv1___RNAseq.g1690.t1,39,8,31,Robust shift,83970/83975/83976/83974/83969,83976/83974/83975/83972/83971,83973/83969/83976/83974/83975/83972/83970,83976/83975/83969/83971,0.255,0.2,0.197,0.199
gene-Pocillopora_meandrina_HIv1___RNAseq.g17328.t1a,37,8,31,Robust shift,193802/193803/193801,193799/193803/193802/193800/193797,193799/193803/193800/193802,193799/193802/193795/193804/193803/193800,0.41,0.318,0.334,0.497
gene-Pocillopora_meandrina_HIv1___RNAseq.g17811.t1,39,8,31,Robust shift,160052/160043/160053/160056/160051/160050,160048/160051/160053/160056/160052/160043,160056/160052/160043/160053/160048,160044/160048/160052/160056/160043/160053,0.098,0.098,0.1,0.102
gene-Pocillopora_meandrina_HIv1___RNAseq.g17950.t1,39,8,31,Robust shift,143977/143978/143982/143981/143976,143987/143978/143976/143977,143978/143982/143987/143975/143977/143980,143978/143975/143977/143982/143980/143981,0.214,0.149,0.164,0.164
gene-Pocillopora_meandrina_HIv1___RNAseq.g18070.t1,39,8,31,Robust shift,144906/144899/144903/144900/144901/144924/144907,144900/144901/144902/144906/144907,144906/144924/144900/144907/144902/144901,144907/144901/144900/144906/144902,0.13,0.14,0.139,0.183
gene-Pocillopora_meandrina_HIv1___RNAseq.g19557.t1,39,8,31,Robust shift,21210/21211/21209/21205/21207/21208,21209/21211/21210/21208/21207/21212,21213/21211/21212/21208/21210,21211/21209/21212/21208/21210,0.113,0.104,0.119,0.128
gene-Pocillopora_meandrina_HIv1___RNAseq.g20536.t1,39,8,31,Robust shift,28172/28175/28174/28170,28175/28173/28172/28168/28174,28175/28172/28170/28166/28169/28174,28174/28175/28172,0.195,0.183,0.209,0.212
gene-Pocillopora_meandrina_HIv1___RNAseq.g21307.t2,38,8,31,Robust shift,3706/3705/3707/3708/3698/3695/3703,3703/3708/3704/3706/3705,3708/3706/3703/3698/3705,3706/3708/3705/3698/3704,0.127,0.167,0.166,0.19
gene-Pocillopora_meandrina_HIv1___RNAseq.g21648.t2,39,8,31,Robust shift,5870/5871/5863,5871/5863/5870/5862/5869/5861,5869/5871/5870/5863/5861/5868,5862/5861/5868/5871/5870/5867,0.184,0.154,0.17,0.177
gene-Pocillopora_meandrina_HIv1___RNAseq.g22400.t1,39,8,31,Robust shift,10857/10858/10859/10865,10858/10861/10864/10865/10857,10860/10859/10864/10858/10863/10857/10861,10858/10857/10859/10861/10864,0.185,0.163,0.177,0.19
gene-Pocillopora_meandrina_HIv1___RNAseq.g23369.t1,39,8,31,Robust shift,61320/61321/61322/61318/61323/61317,61323/61320/61322/61321,61322/61319/61323/61321/61320,61322/61321/61323/61320/61312,0.225,0.208,0.207,0.218
gene-Pocillopora_meandrina_HIv1___RNAseq.g23445.t1,39,8,31,Robust shift,61859/61861/61860/61858/61852,61860/61861/61857/61859,61861/61856/61860/61858,61858/61857/61860/61861/61849/61859,0.22,0.213,0.187,0.214
gene-Pocillopora_meandrina_HIv1___RNAseq.g24164.t1,39,8,31,Robust shift,52220/52219/52222/52218/52221,52219/52220/52217/52221/52218/52216,52221/52219/52214/52220,52216/52222/52220/52219,0.305,0.272,0.313,0.254
gene-Pocillopora_meandrina_HIv1___RNAseq.g2550.t1,39,8,31,Robust shift,90058/90054/90057/90056/90053,90054/90053/90061/90057/90062/90055/90056,90054/90053/90058/90061/90055,90053/90057/90056/90054/90058,0.154,0.148,0.175,0.168
gene-Pocillopora_meandrina_HIv1___RNAseq.g27412.t1,39,8,31,Robust shift,71333/71328/71327/71330/71329/71326/71331,71327/71331/71333/71330/71332/71329,71331/71329/71332/71327/71333,71326/71333/71327/71330/71329/71331,0.104,0.094,0.112,0.11
gene-Pocillopora_meandrina_HIv1___RNAseq.g28194.t1,39,8,31,Robust shift,138652/138645/138651/138653/138648/138650,138652/138647/138650/138653/138645/138651,138648/138650/138651/138653/138645/138652/138647,138647/138645/138652/138650/138649,0.16,0.179,0.184,0.21
gene-Pocillopora_meandrina_HIv1___RNAseq.g28258.t1,38,8,31,Robust shift,138944/138943/138941/138945/138940,138944/138943/138939/138941,138943/138944/138939/138942/138945/138941/138938,138945/138942/138944/138943/138939,0.211,0.275,0.275,0.228
