species_code,species.x,group_id,gene_id,TP1,TP2,TP3,TP4,fc_T1_to_T2,fc_T1_to_T3,fc_T4_to_T2,fc_T4_to_T3,mean_expr,stress_response,changed_T1_T2,changed_T1_T3,changed_T4_T2,changed_T4_T3,any_stress_change,up_in_stress,down_in_stress,species.y,meth_TP1,meth_TP2,meth_TP3,meth_TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,mean_gbm,stress_gbm,baseline_gbm,gbm_stress_change,gbm_median,gbm_category
ptua,Pocillopora tuahiniensis,OG_07821,Pocillopora_meandrina_HIv1___RNAseq.g27710.t1,5.005296409760175,4.536697800650112,4.878021284535782,4.33253696389731,-0.4685986091100629,-0.12727512522439266,0.20416083675280206,0.5454843206384723,4.688138114710845,0.03844285576420425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5387409612144445,0.5227194584111111,0.5251001474428572,0.6197717434142858,-0.016021502803333365,-0.013640813771587323,-0.09705228500317464,-0.0946715959714286,0.5515830776206746,0.5239098029269842,0.5792563523143651,-0.05534654938738093,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_07822,Pocillopora_meandrina_HIv1___RNAseq.g27709.t1,5.61012224791788,5.329879672775042,6.063051097661017,5.223940492395156,-0.2802425751428377,0.4529288497431372,0.10593918037988637,0.8391106052658612,5.556748377687273,0.2794340150615122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.3016798924222222,0.3425674779333333,0.4662428892842857,0.3954401273814286,0.0408875855111111,0.1645629968620635,-0.05287264944809528,0.07080276190285711,0.3764825967553174,0.4044051836088095,0.3485600099018254,0.05584517370698411,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_07836,Pocillopora_meandrina_HIv1___RNAseq.g27915.t1,8.400341614721569,8.116150375902905,9.005267580796641,8.446787532716401,-0.28419123881866426,0.6049259660750721,-0.3306371568134967,0.5584800480802397,8.492136776034378,0.13714440463078859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.47858199891111114,0.5214346164555556,0.5658290644,0.5673769157714286,0.042852617544444416,0.08724706548888889,-0.045942299315873014,-0.0015478513714285436,0.5333056488845238,0.5436318404277778,0.5229794573412698,0.020652383086507964,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_07892,Pocillopora_meandrina_HIv1___RNAseq.g27865.t1,8.481141745231087,8.529444904100176,8.258386005730257,8.217592848943887,0.0483031588690892,-0.22275573950082972,0.31185205515628844,0.04079315678636952,8.371641376001351,0.04454815782773025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,11.391299962777778,11.342310543222222,9.888484885857142,10.453720985142857,-0.04898941955555536,-1.5028150769206352,0.8885895580793655,-0.5652360992857144,10.76895409425,10.615397714539682,10.922510473960317,-0.3071127594206349,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_07958,Pocillopora_meandrina_HIv1___TS.g14356.t2,9.481584187812143,9.881069807280674,9.109319423191662,9.475058584044804,0.3994856194685319,-0.3722647646204802,0.40601122323587013,-0.36573916085314195,9.48675800058232,0.01687322930769497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.4363970818222222,0.35333299604444446,0.380117731,0.33095083200000003,-0.08306408577777774,-0.056279350822222185,0.02238216404444443,0.049166898999999986,0.37519966021666673,0.36672536352222224,0.3836739569111111,-0.016948593388888877,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08077,Pocillopora_meandrina_HIv1___TS.g3256.t1,6.426229719125337,6.744078903706763,6.634283492739406,6.934989553025397,0.3178491845814255,0.2080537736140684,-0.1909106493186341,-0.30070606028599123,6.684895417149225,0.008571562147716705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.507561707,0.61900112585,0.6550240883285714,1.0324600559714285,0.11143941884999997,0.14746238132857137,-0.41345893012142854,-0.37743596764285714,0.7035117442875,0.6370126070892856,0.7700108814857143,-0.13299827439642864,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08083,Pocillopora_meandrina_HIv1___RNAseq.g11929.t1,7.988303906108386,8.45294243089516,8.304177129986162,7.9327099576093145,0.4646385247867739,0.3158732238777757,0.5202324732858452,0.371467172376847,8.169533356149755,0.41805284858181047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,1.3580494318555556,1.4459936855,1.332368082857143,1.318583028,0.08794425364444436,-0.02568134899841268,0.12741065750000002,0.013785054857142987,1.3637485570531747,1.3891808841785713,1.3383162299277778,0.05086465425079356,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08096,Pocillopora_meandrina_HIv1___RNAseq.g11959.t1,10.22231751544634,10.22578064959589,9.858920383262305,10.737350451815107,0.003463134149550129,-0.36339713218403524,-0.511569802219217,-0.8784300685528024,10.261092250029911,-0.43748346720162523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.8047296280777778,0.85709097645,0.8053114343714286,0.8865098378714286,0.05236134837222217,5.818062936507884e-4,-0.029418861421428577,-0.08119840349999996,0.8384104691926587,0.8312012054107143,0.8456197329746031,-0.014418527563888839,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08143,Pocillopora_meandrina_HIv1___TS.g3371.t1,8.567199599451419,9.062587292444707,8.676963028654777,9.113540980744324,0.49538769299328855,0.10976342920335824,-0.05095368829961622,-0.43657795208954653,8.855072725323806,0.0294048704518719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.33070731337111114,0.5645999738875,0.2925522158857143,0.26307866758,0.2338926605163889,-0.03815509748539686,0.30152130630750007,0.029473548305714303,0.3627345426810814,0.4285760948866072,0.29689299047555556,0.13168310441105163,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08144,Pocillopora_meandrina_HIv1___RNAseq.g12035.t1,8.024160847193162,7.976959419854797,6.932653852924818,7.5148896316201945,-0.047201427338364965,-1.091506994268344,0.46206978823460254,-0.5822357786953765,7.612165937898244,-0.31471860301687027,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Pocillopora tuahiniensis,0.4542828409,0.2883984961,0.46478502951428574,0.49020226516,-0.16588434479999997,0.010502188614285757,-0.20180376905999997,-0.025417235645714242,0.42441715791857143,0.3765917628071429,0.47224255302999996,-0.09565079022285705,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08145,Pocillopora_meandrina_HIv1___TS.g3385.t1,7.5375992240190755,7.8127252702638215,7.4217894447185255,7.683600322648398,0.275126046244746,-0.11580977930054992,0.12912494761542348,-0.26181087792987245,7.613928565412455,0.006657584157435892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5554067770777777,0.5289193592,0.7402278632142857,0.6009979266571429,-0.026487417877777752,0.18482108613650794,-0.07207856745714292,0.13922993655714277,0.6063879815373017,0.6345736112071428,0.5782023518674604,0.056371259339682456,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08192,Pocillopora_meandrina_HIv1___TS.g14605.t2,5.334125751852803,5.571627886232956,5.091042195964227,5.190354691133351,0.23750213438015244,-0.24308355588857644,0.3812731950996051,-0.09931249516912377,5.296787631295834,0.06909481960551478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.29427603234444444,0.33482224263777777,0.5126982885428572,0.43328935837142857,0.04054621029333333,0.2184222561984127,-0.0984671157336508,0.07940893017142858,0.39377148047412697,0.42376026559031743,0.3637826953579365,0.05997757023238093,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08259,Pocillopora_meandrina_HIv1___RNAseq.g27504.t1,7.334174547785019,7.711248106983498,7.180895761574899,7.056105124656968,0.37707355919847885,-0.15327878621012037,0.65514298232653,0.1247906369179308,7.320605885250096,0.25093209805820393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.3903334183666667,0.3770835438111111,0.40976167174285716,0.45393034818571426,-0.013249874555555596,0.019428253376190474,-0.07684680437460317,-0.0441686764428571,0.4077772455265873,0.3934226077769841,0.42213188327619044,-0.02870927549920632,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08271,Pocillopora_meandrina_HIv1___RNAseq.g27377.t1,10.452226303943837,10.733147609485632,9.846881061367839,10.540401278350569,0.2809213055417956,-0.6053452425759982,0.1927463311350639,-0.6935202169827299,10.393164063286969,-0.20629945572046537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,2.6648427577777776,2.670281023,2.529554620714286,2.8777973564285713,0.005438265222222238,-0.13528813706349174,-0.20751633342857145,-0.34824273571428543,2.685618939480159,2.599917821857143,2.7713200571031744,-0.1714022352460316,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08331,Pocillopora_meandrina_HIv1___RNAseq.g10617.t1,8.666717323510625,8.822680263236547,8.177944810784938,8.35618307428016,0.15596293972592257,-0.4887725127256868,0.4664971889563869,-0.17823826349522243,8.505881367953068,-0.01113766188464993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.4493560374,0.48071974966250003,0.5591301075142857,0.4561907629,0.03136371226250001,0.1097740701142857,0.024528986762500038,0.10293934461428572,0.4863491643691964,0.5199249285883929,0.45277340015,0.0671515284383929,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08347,Pocillopora_meandrina_HIv1___TS.g13145.t5a,11.109004001288719,10.765754994850003,11.116766050787497,11.039238851505626,-0.34324900643871636,0.007762049498778012,-0.27348385665562347,0.0775271992818709,11.00769097460796,-0.13286090357842362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,7.280977868888889,7.404705601875,7.110755234,7.771507245571429,0.1237277329861115,-0.1702226348888889,-0.3668016436964283,-0.6607520115714287,7.3919864875838295,7.2577304179375,7.526242557230159,-0.2685121392926586,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08432,Pocillopora_meandrina_HIv1___RNAseq.g11082.t1,6.382637129158461,6.281164542177737,6.4071297226337816,6.72185006462806,-0.10147258698072381,0.024492593475320845,-0.4406855224503232,-0.31472034199427856,6.44819536464951,-0.20809646448750208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,44.02644781222222,44.338495315,41.41241866714286,42.46934453428572,0.31204750277778004,-2.614029145079364,1.8691507807142855,-1.0569258671428585,43.061676582162704,42.87545699107143,43.24789617325397,-0.37243918218253924,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08497,Pocillopora_meandrina_HIv1___RNAseq.g10998.t1,7.24205525078375,6.846641480253024,7.395013823742755,7.721200996518103,-0.3954137705307259,0.1529585729590055,-0.8745595162650792,-0.3261871727753478,7.301227887824408,-0.36080047165303686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,6.792030516,7.0382990017500004,6.449097620857143,6.538071243142857,0.24626848575000082,-0.34293289514285696,0.5002277586071431,-0.0889736222857147,6.7043745954375,6.743698311303572,6.665050879571428,0.0786474317321435,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08528,Pocillopora_meandrina_HIv1___RNAseq.g1383.t1,1.0169925001442313,2.8902022851014397,1.8120663137489736,1.7480716031657368,1.8732097849572085,0.7950738136047424,1.1421306819357029,0.0639947105832368,1.8668331755400955,0.9686022477702223,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Pocillopora tuahiniensis,0.4459476448333333,0.5666714878,0.5429219854571429,0.5125480965214285,0.12072384296666666,0.09697434062380955,0.054123391278571464,0.030373888935714355,0.5170223036529762,0.5547967366285714,0.47924787067738095,0.07554886595119048,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08545,Pocillopora_meandrina_HIv1___RNAseq.g1314.t1,11.050986809626579,11.37403528028461,11.35402397002147,11.151975358177616,0.32304847065803166,0.30303716039489004,0.222059922106995,0.20204861184385337,11.232755354527567,0.2625485412509434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,1.4407714616777778,1.0586232222625,1.4981213512,1.2597528878,-0.38214823941527776,0.0573498895222222,-0.2011296655374999,0.23836846340000006,1.3143172307350695,1.27837228673125,1.350262174738889,-0.07188988800763907,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08622,Pocillopora_meandrina_HIv1___RNAseq.g1513.t1,10.631190915167306,10.93869563223071,10.467780128921596,10.747165220722549,0.307504717063404,-0.16341078624570926,0.19153041150816108,-0.27938509180095217,10.69620797426054,0.014059812631227686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5297317365,0.443188443425,0.5537137499857143,0.5088821223714286,-0.08654329307500003,0.02398201348571427,-0.06569367894642858,0.04483162761428572,0.5088790130705357,0.49845109670535714,0.5193069294357143,-0.020855832730357182,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08639,Pocillopora_meandrina_HIv1___RNAseq.g1463.t1,13.155340825014251,13.79742461232297,12.74305358387473,12.867691202757918,0.6420837873087191,-0.41228724113952175,0.9297334095650527,-0.12463761888318814,13.140877555992466,0.25872308421276635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,4.564748754888889,4.0965080965,4.697466475571429,4.575668714428572,-0.46824065838888895,0.13271772068253984,-0.4791606179285717,0.12179776114285712,4.483598010347222,4.396987286035714,4.57020873465873,-0.17322144862301592,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08658,Pocillopora_meandrina_HIv1___RNAseq.g1409.t1,8.876012902408348,8.712838456108642,9.090928755122018,8.322770870776065,-0.16317444629970623,0.21491585271366986,0.39006758533257724,0.7681578843459533,8.750637746103768,0.30249171902312355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,29.95030041,30.33421419125,26.716676109999998,28.17668123,0.38391378124999775,-3.2336243000000024,2.1575329612499985,-1.4600051200000017,28.794467985312497,28.525445150624996,29.06349082,-0.538045669375002,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08663,Pocillopora_meandrina_HIv1___TS.g8473.t1,6.799854556085552,6.676243502575132,6.03983116390325,7.20965024893687,-0.12361105351041957,-0.7600233921823021,-0.533406746361738,-1.1698190850336205,6.681394867875201,-0.6467150692720205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pocillopora tuahiniensis,0.44732377506666665,0.43148782146666664,0.4912151760857143,0.5534475147,-0.015835953600000008,0.04389140101904765,-0.12195969323333333,-0.062232338614285676,0.4808685718297619,0.46135149877619047,0.5003856448833333,-0.039034146107142786,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08717,Pocillopora_meandrina_HIv1___TS.g18990.t1,4.608799228068919,5.044574010194637,4.375538114529212,4.679113643951433,0.4357747821257183,-0.23326111353970713,0.3654603662432043,-0.3035755294222211,4.67700624918605,0.0660996263517486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.4564645778222222,0.4035800629222222,0.4806178827142857,0.3584225049857143,-0.05288451490000001,0.024153304892063465,0.045157557936507886,0.12219537772857136,0.42477125711111113,0.44209897281825394,0.40744354140396827,0.034655431414285676,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08768,Pocillopora_meandrina_HIv1___RNAseq.g843.t1,6.140604069158729,5.2736503575233,4.480497586081683,6.37319781815424,-0.8669537116354293,-1.6601064830770458,-1.0995474606309399,-1.8927002320725563,5.566987457729487,-1.3798269718539924,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Pocillopora tuahiniensis,0.4435394992222222,0.401079183775,0.5789934492285714,0.4526654700857143,-0.042460315447222174,0.13545395000634924,-0.05158628631071427,0.12632797914285715,0.469069400577877,0.4900363165017857,0.44810248465396824,0.04193383184781746,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08793,Pocillopora_meandrina_HIv1___RNAseq.g816.t1,6.625699030770427,6.543840509032101,6.678669972777155,7.314894957501459,-0.08185852173832586,0.05297094200672792,-0.771054448469358,-0.6362249847243042,6.790776117520285,-0.35904175323131504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.28821505346666665,0.6306956488725,0.3101484038871429,0.37828240574285715,0.3424805954058333,0.021933350420476228,0.2524132431296428,-0.06813400185571428,0.40183537799229163,0.47042202637982145,0.33324872960476193,0.13717329677505952,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08842,Pocillopora_meandrina_HIv1___RNAseq.g945.t1,12.15274769247556,12.370087039816351,10.106391761554038,11.922144990581232,0.21733934734079163,-2.0463559309215213,0.4479420492351185,-1.8157532290271945,11.637842871106795,-0.7992069408432005,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Pocillopora tuahiniensis,0.4013744783777778,0.3699757188875,0.40798965214285715,0.4847759376142857,-0.03139875949027776,0.006615173765079363,-0.1148002187267857,-0.07678628547142857,0.4160289467556052,0.38898268551517856,0.44307520799603173,-0.05409252248085317,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08849,Pocillopora_meandrina_HIv1___TS.g5429.t1,7.018382236339063,6.76648505837878,6.393740533120815,7.1058697528520485,-0.25189717796028255,-0.6246417032182476,-0.33938469447326813,-0.7121292197312332,6.821119395172676,-0.4820131988457579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.34626100983333336,0.361270996925,0.5578515148571429,0.4587587345285714,0.015009987091666621,0.21159050502380955,-0.09748773760357143,0.0990927803285715,0.43103556403601184,0.45956125589107144,0.40250987218095235,0.057051383710119086,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08856,Pocillopora_meandrina_HIv1___RNAseq.g907.t1,8.832178048705412,8.812498377861049,8.717769001748868,7.961861029586359,-0.019679670844363173,-0.11440904695654375,0.8506373482746898,0.7559079721625093,8.581076614475423,0.36811415065907305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,1.6900915123333333,1.4890868099999999,1.6487009715714285,1.6494591814285715,-0.20100470233333345,-0.04139054076190485,-0.16037237142857164,-7.582098571430329e-4,1.6193346188333333,1.5688938907857142,1.6697753468809524,-0.10088145609523824,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08874,Pocillopora_meandrina_HIv1___RNAseq.g28323.t1,8.79567510693682,9.725880441373272,8.958982575758641,9.32696602204694,0.9302053344364527,0.1633074688218219,0.3989144193263314,-0.3679834462882994,9.201876036528917,0.28111094407407755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.8642479316,0.7611732473222222,0.9451225526571428,0.8384179659857143,-0.10307468427777777,0.08087462105714283,-0.07724471866349203,0.10670458667142857,0.8522404243912698,0.8531478999896825,0.8513329487928571,0.0018149511968253984,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08878,Pocillopora_meandrina_HIv1___TS.g8098.t1,11.584737338730648,11.636400290236772,10.832615791352456,11.249810585252838,0.05166295150612399,-0.7521215473781915,0.3865897049839333,-0.41719479390038217,11.32589100139318,-0.1827659211971291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.9996062925,0.8513573167555556,0.990838194,1.0525352438142856,-0.1482489757444444,-0.008768098500000043,-0.20117792705873005,-0.0616970498142857,0.9735842617674604,0.9210977553777777,1.0260707681571428,-0.1049730127793651,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_08914,Pocillopora_meandrina_HIv1___RNAseq.g1098.t1b,3.183402964597434,4.247337386765844,3.8424687185794344,3.7616768068335746,1.0639344221684102,0.6590657539820004,0.4856605799322695,0.08079191174585976,3.7587214691940716,0.572363166957135,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pocillopora tuahiniensis,0.4598588314888889,0.4572045216875,0.43058869801428573,0.5037480387142858,-0.002654309801388921,-0.029270133474603166,-0.046543517026785775,-0.07315934070000002,0.4628500224762401,0.44389660985089285,0.4818034351015873,-0.03790682525069444,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_08920,Pocillopora_meandrina_HIv1___RNAseq.g1090.t1,8.906293034521617,8.954823707536418,8.374255579919907,8.733069279574748,0.04853067301480074,-0.5320374546017099,0.22175442796167033,-0.35881369965484033,8.742110400388173,-0.15514151332002157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,15.66561078888889,15.81026984625,14.663605881428571,15.570107561428571,0.1446590573611104,-1.002004907460318,0.24016228482142843,-0.9065016799999999,15.427398519499008,15.236937863839286,15.617859175158731,-0.3809213113194456,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09003,Pocillopora_meandrina_HIv1___RNAseq.g1036.t1,8.278919441887025,8.838502184871505,8.554599961037969,8.487939077168651,0.55958274298448,0.27568051915094394,0.3505631077028539,0.0666608838693179,8.539990166241287,0.3131218134268998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5524484163333333,0.502918040775,0.6937684780714286,0.5253339591,-0.049530375558333284,0.1413200617380953,-0.022415918325000006,0.16843451897142858,0.5686172235699405,0.5983432594232143,0.5388911877166667,0.05945207170654765,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09024,Pocillopora_meandrina_HIv1___RNAseq.g972.t1,9.322843622232702,8.850285460075193,9.123609014982968,9.001270207569846,-0.4725581621575081,-0.19923460724973374,-0.15098474749465218,0.1223388074131222,9.074502076215177,-0.17510967737219474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5014169914888889,0.385586927,0.6648029000285715,0.5899813712714286,-0.11583006448888883,0.1633859085396826,-0.20439444427142855,0.07482152875714287,0.5354470474472223,0.5251949135142857,0.5456991813801587,-0.020504267865873005,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09106,Pocillopora_meandrina_HIv1___TS.g5573.t1,8.789032606606174,8.615530792055285,8.515377412518825,8.287147628601264,-0.17350181455088887,-0.2736551940873486,0.32838316345402063,0.22822978391756088,8.551772109945386,0.027363984683336895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,2.9321335245555558,2.6425863238750003,3.027523179857143,3.8881380655714284,-0.2895472006805555,0.09538965530158716,-1.2455517416964281,-0.8606148857142855,3.122595273464782,2.8350547518660716,3.410135795063492,-0.5750810431974203,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09174,Pocillopora_meandrina_HIv1___RNAseq.g7297.t1b,9.481294097226783,9.784361321457535,8.738626476269701,9.419201256890299,0.3030672242307517,-0.7426676209570822,0.3651600645672364,-0.6805747806205975,9.355870787961079,-0.18875377819492378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,1.173183346,1.1796368572111111,1.3369624602857142,1.1882822697,0.00645351121111104,0.16377911428571412,-0.008645412488888837,0.14868019058571424,1.2195162332992064,1.2582996587484128,1.1807328078500001,0.07756685089841264,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09247,Pocillopora_meandrina_HIv1___RNAseq.g8456.t1,14.38928456328407,14.396139282085807,14.27869992308695,14.299083258090098,0.0068547188017369365,-0.11058464019711955,0.09705602399570878,-0.020383335003147707,14.340801756636731,-0.006764308100704497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5129891930888889,0.4505414974111111,0.4803931460285714,0.6481290806142858,-0.062447695677777804,-0.03259604706031749,-0.19758758320317465,-0.16773593458571434,0.5230132292857144,0.4654673217198413,0.5805591368515873,-0.11509181513174604,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_09310,Pocillopora_meandrina_HIv1___RNAseq.g7741.t1b,9.378501286662019,9.77389845096307,9.120937848046252,9.663636630965803,0.3953971643010519,-0.257563438615767,0.11026181999726781,-0.5426987829195511,9.484243554159287,-0.07365080930924961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.46888967676666665,0.4339456827222222,0.5655070516714286,0.4620782747,-0.034943994044444426,0.09661737490476191,-0.028132591977777788,0.10342877697142855,0.4826051714650794,0.4997263671968254,0.46548397573333333,0.03424239146349206,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_09423,Pocillopora_meandrina_HIv1___RNAseq.g16096.t1,9.837389992194769,10.34146523561924,9.626131093643576,10.227959090483138,0.5040752434244702,-0.2112588985511934,0.11350614513610147,-0.6018279968395621,10.00823635298518,-0.04887637670754508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,0.5150298529111111,0.3511371053,0.1366389251714286,0.5837450812571429,-0.16389274761111117,-0.3783909277396825,-0.2326079759571429,-0.44710615608571425,0.3966377411599207,0.2438880152357143,0.549387467084127,-0.3054994518484127,0.5265495496253968,Low GBM
ptua,Pocillopora tuahiniensis,OG_09424,Pocillopora_meandrina_HIv1___RNAseq.g16095.t1,9.286479537480677,9.29144947285678,8.910437455130182,9.053322641469034,0.0049699353761027965,-0.3760420823504944,0.2381268313877456,-0.1428851863388516,9.135422276734168,-0.06895762548137441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,4.603514489666667,4.431892642444445,4.666043010571428,4.538487310142857,-0.17162184722222218,0.06252852090476146,-0.10659466769841242,0.12755570042857123,4.559984363206349,4.548967826507937,4.571000899904762,-0.02203307339682503,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09455,Pocillopora_meandrina_HIv1___RNAseq.g15689.t1,11.691780845300197,11.899501611380218,11.04127700231538,11.258819566775497,0.20772076608002088,-0.6505038429848167,0.6406820446047217,-0.21754256446011588,11.472844756442825,-0.004910899190047502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,4.164119549111112,3.9716703797777777,4.296532889428572,4.3404859852857145,-0.1924491693333339,0.1324133403174601,-0.3688156055079368,-0.0439530958571428,4.193202200900794,4.134101634603175,4.2523027671984135,-0.11820113259523879,0.5265495496253968,High GBM
ptua,Pocillopora tuahiniensis,OG_09486,Pocillopora_meandrina_HIv1___RNAseq.g15592.t1,10.254243413372,10.102576425845784,9.666697659605239,9.52583420992109,-0.151666987526216,-0.5875457537667614,0.5767422159246944,0.140863449684149,9.887337927186028,-0.0054017689210326125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pocillopora tuahiniensis,3.7417345523333334,3.2954352285555557,3.4913911702857146,3.7157515492857143,-0.4462993237777777,-0.25034338204761886,-0.42031632073015857,-0.22436037899999972,3.56107812511508,3.3934131994206354,3.728743050809524,-0.3353298513888885,0.5265495496253968,High GBM
