gene_id,group_id,species,TP1,TP2,TP3,TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,abs_delta_T2,abs_delta_T3
gene-Peve_00003177,OG_00298,peve,0.7104563896221532,0.3709400897026685,0.5319505710748793,0.30075874124971247,-0.3395162999194847,-0.17850581854727388,0.07018134845295604,0.23119182982516684,0.3395162999194847,0.17850581854727388
gene-Peve_00003205,OG_15877,peve,0.6799525758210181,1.0304302906814449,1.1714108574986315,0.7816247903188287,0.3504777148604268,0.4914582816776134,0.24880550036261617,0.3897860671798028,0.3504777148604268,0.4914582816776134
gene-Peve_00003236,OG_07000,peve,0.39370189748015877,0.5763439330952381,0.6453789909523809,0.3474513621825397,0.18264203561507936,0.25167709347222217,0.22889257091269843,0.29792762876984125,0.18264203561507936,0.25167709347222217
gene-Peve_00003257,OG_12972,peve,82.51090499848485,81.86941013149865,81.83832788238507,82.28988876177077,-0.6414948669861928,-0.6725771160997738,-0.42047863027211463,-0.45156087938569556,0.6414948669861928,0.6725771160997738
gene-Peve_00003282,OG_04243,peve,63.05330505868348,60.69977751834734,63.28003959033613,63.3530730894958,-2.353527540336138,0.226734531652653,-2.653295571148462,-0.07303349915967061,2.353527540336138,0.226734531652653
gene-Peve_00003352,OG_01354,peve,3.6967494695850913,3.8929649864309157,3.1237791033102273,3.423513538426763,0.1962155168458244,-0.572970366274864,0.4694514480041527,-0.29973443511653564,0.1962155168458244,0.572970366274864
gene-Peve_00003353,OG_01353,peve,0.5181040004254933,0.6978782455534432,0.6867019798433822,0.6715806412834209,0.17977424512794993,0.1685979794178889,0.026297604270022368,0.01512133855996134,0.17977424512794993,0.1685979794178889
gene-Peve_00003523,OG_03671,peve,0.5732244754319333,0.5034152380228946,0.5724505439731478,0.3419509635963232,-0.06980923740903877,-0.0007739314587855706,0.16146427442657135,0.23049958037682455,0.06980923740903877,0.0007739314587855706
gene-Peve_00003739,OG_15906,peve,0.7709629965380406,0.46289761551724135,0.6102951477832512,0.8029724595648605,-0.3080653810207992,-0.16066784875478934,-0.3400748440476192,-0.1926773117816093,0.3080653810207992,0.16066784875478934
gene-Peve_00003740,OG_12102,peve,0.48618948859572403,0.5073908543019112,0.5389992682896015,0.5539349530482669,0.021201365706187192,0.05280977969387751,-0.04654409874635568,-0.014935684758665357,0.021201365706187192,0.05280977969387751
gene-Peve_00003748,OG_11831,peve,8.168817263240507,7.865997051296762,8.079858124347105,8.4730535907774,-0.30282021194374575,-0.08895913889340257,-0.6070565394806389,-0.3931954664302957,0.30282021194374575,0.08895913889340257
gene-Peve_00003753,OG_15907,peve,1.0282439632812501,1.2457816042658731,0.8929423019097222,1.0968805245535713,0.21753764098462303,-0.13530166137152788,0.14890107971230182,-0.2039382226438491,0.21753764098462303,0.13530166137152788
gene-Peve_00003920,OG_15920,peve,44.71835815984341,41.286882350377525,46.17039505401759,41.89482698802874,-3.431475809465887,1.452036894174178,-0.6079446376512152,4.27556806598885,3.431475809465887,1.452036894174178
gene-Peve_00003934,OG_00843,peve,10.576750394595019,10.560610930552418,10.266324591421984,10.529375291734896,-0.016139464042600693,-0.31042580317303425,0.031235638817522116,-0.26305070031291145,0.016139464042600693,0.31042580317303425
gene-Peve_00003956,OG_00842,peve,0.9159611215122557,0.6672606737474355,0.7368801863999568,0.8030725736772487,-0.24870044776482025,-0.17908093511229894,-0.13581189992981324,-0.06619238727729193,0.24870044776482025,0.17908093511229894
gene-Peve_00004122,OG_13032,peve,0.3001725995046924,0.6889621895898506,0.5282189157021203,0.506936798951454,0.3887895900851582,0.22804631619742793,0.1820253906383965,0.02128211675066627,0.3887895900851582,0.22804631619742793
gene-Peve_00004180,OG_06004,peve,9.41619240621106,9.455280310922898,9.797084374278668,9.558316395196373,0.039087904711838206,0.3808919680676084,-0.10303608427347477,0.2387679790822954,0.039087904711838206,0.3808919680676084
gene-Peve_00004260,OG_06198,peve,1.0417246317781448,0.7951509198871456,0.8781543671460684,0.8044217078378751,-0.2465737118909992,-0.16357026463207636,-0.009270787950729553,0.07373265930819328,0.2465737118909992,0.16357026463207636
gene-Peve_00004283,OG_05087,peve,0.147186145,0.16579911904761904,0.11965812499999999,0.6860066095238095,0.018612974047619052,-0.02752802,-0.5202074904761905,-0.5663484845238096,0.018612974047619052,0.02752802
gene-Peve_00004413,OG_12990,peve,1.1717152201342842,1.3929469500946403,1.286784359512187,1.3130745794896062,0.22123172996035612,0.11506913937790286,0.07987237060503416,-0.026290219977419094,0.22123172996035612,0.11506913937790286
gene-Peve_00004526,OG_00171,peve,22.39283174653098,21.189198860675884,21.419355111136714,22.87139453936252,-1.2036328858550966,-0.9734766353942668,-1.6821956786866359,-1.452039428225806,1.2036328858550966,0.9734766353942668
gene-Peve_00004712,OG_13201,peve,2.384066382798735,2.382023143047309,2.552026187773444,2.4629561520598053,-0.0020432397514262846,0.16795980497470886,-0.08093300901249645,0.0890700357136387,0.0020432397514262846,0.16795980497470886
gene-Peve_00004859,OG_05952,peve,0.6697461063103506,0.7131565238004299,0.6113087157200727,0.6384474817030423,0.043410417490079345,-0.05843739059027786,0.0747090420973876,-0.027138765982969604,0.043410417490079345,0.05843739059027786
gene-Peve_00004945,OG_13190,peve,18.275606405501676,17.98626247652617,17.803443104106055,18.32016969480708,-0.2893439289755051,-0.47216330139562146,-0.33390721828090975,-0.5167265907010261,0.2893439289755051,0.47216330139562146
