exon_id,n_samples,n_cpgs_nearby,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g29336.t1_135965,32,6,2,2,5-fold,-0.2985451856951887,0.387362153967759,-0.2156049918423692,0.2538456117095639,1237.8968724278404,0.1,0,-0.2156049918423692,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g23956.t1c_66441,32,5,5,5,5-fold,-0.4536595890708863,0.29560588812033495,-0.2895836713904721,0.2248989901115521,9.876804605429365,0.1,5,-0.2895836713904721,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g22673.t1_13144,32,191,169,100,5-fold,-0.30219472283747784,0.689598057018536,-0.25594117050857584,0.7209188545813462,1.0244515041784008,0.5,98,-0.25594117050857584,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g8462.t1_102707,32,18,15,15,5-fold,-0.06436268970408579,0.1063969579722196,-0.2983986119830484,0.32473723416804146,1468.7784839808353,0.1,0,-0.06436268970408579,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g11979.t1_171083,32,15,14,14,5-fold,-10.283775745957712,12.944361493190913,-6.2561593355453,7.8871317233569505,1288.7727037376367,0.1,0,-6.2561593355453,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18625.t1_15491,32,14,14,14,5-fold,-1.661082033850049,2.4265568225432346,-1.5486758815853798,2.5646913722805773,1905.4198838337993,0.1,0,-1.5486758815853798,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27163.t1_69763,32,2,2,2,5-fold,-0.6766910829792638,0.9777374309699863,-0.42319341063941013,0.8103409280066366,2.6121802444836826,0.1,2,-0.42319341063941013,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g4798.t1_128014,32,3,3,3,5-fold,-0.6829911773910127,0.7535890700724273,-0.508056271714876,0.8225744768622552,12.635575601219262,0.1,3,-0.508056271714876,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g23828.t1_65116,32,98,96,96,5-fold,-0.3559358312103099,0.3101636468243294,-0.17030744080830823,0.3863746440162401,97.68074916900814,0.99,13,-0.17030744080830823,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g22780.t3_181988,32,7,6,6,5-fold,-0.19037249929468145,0.30930270588955777,-0.1944955710094936,0.27743072967020793,0.31756710829837,0.7,6,-0.19037249929468145,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1309.t1_181507,32,5,4,4,5-fold,-0.47613866479829847,0.6907728237666213,-0.1873557113133165,0.2545217186969014,0.8498287701790785,0.5,4,-0.1873557113133165,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g22535.t1_12054,32,3,3,3,5-fold,-3.260561899193669,5.326805984646394,-1.999380861716602,3.6101078139542437,1750.9978046940728,0.1,0,-1.999380861716602,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18931.t1_17637,32,2,2,2,5-fold,-0.1961825149040865,0.3360891204557594,-0.20659203611276925,0.2102612589724067,0.1690515277711634,0.99,2,-0.1961825149040865,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28995.t2_133711,32,10,10,10,5-fold,-0.07666768228248237,0.0634351642796234,-0.08539956933501688,0.10918923145637607,5.514252667389308,0.99,10,-0.07666768228248237,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18566.t1_15037,32,8,7,7,5-fold,-0.35037837408379036,0.2738693593656036,-0.10042150503832081,0.19985080783704737,7.360817042955475,0.99,5,-0.10042150503832081,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g9304.t1_189105,32,204,175,100,5-fold,-0.5001269791470033,0.6435422536245522,-0.5439251341016483,0.7339664912729614,19.252965198037167,0.1,100,-0.5001269791470033,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g4831.t1_128263,32,15,15,15,5-fold,-1.3460910461313553,2.1901206179146473,-0.8444163363801451,1.3184319577777752,2575.5968136806587,0.1,0,-0.8444163363801451,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g13346.t1_96410,32,3,3,3,5-fold,-0.5859058817240055,0.36243343177174864,-0.1918137929070106,0.1687270432609884,64.00793209047659,0.7,3,-0.1918137929070106,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g23990.t1_66630,32,32,28,28,5-fold,-0.9916534334838711,1.5097484630425624,-3.0311490345585663,6.142877421629426,3.5704469898769164,0.95,26,-0.9916534334838711,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g3021.t1_155775,32,10,7,7,5-fold,-1489.0946321616843,2970.5316296415604,-721.2794521566564,1438.0496693023829,5.04297179455517,0.95,7,-721.2794521566564,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g6748.t1_30915,32,8,8,8,5-fold,-0.7726205256243807,1.2890051912328269,-0.5589295180104428,0.9812606235249685,0.5453524736106413,0.95,7,-0.5589295180104428,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g21265.t1_3422,32,24,23,23,5-fold,-0.5931823703305492,0.9319782966416599,-0.6757642131828517,0.68627509117116,328.9005044453345,0.99,4,-0.5931823703305492,RF,Ptua
