gene_id,n_exons,n_cpgs,n_pairs,mean_correlation,median_correlation,sd_correlation,n_sig_p05,n_sig_fdr10,pct_positive,min_p_adj,species
gene-Pocillopora_meandrina_HIv1___TS.g7819.t1,29,76,76,0.005172353361566551,-0.01507608755326967,0.19184027690679892,2,0,47.368421052631575,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7825.t1,5,10,10,-0.054815039803914244,-0.11610167293215015,0.19348398978436776,0,0,30.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7940.t2,8,16,16,0.0028472635516766367,0.046519622167767186,0.21195028523533527,0,0,56.25,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g794.t2,38,141,141,0.027501754022529166,0.047177145122755025,0.16640250152299216,5,0,60.99290780141844,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7904.t1b,6,55,55,0.031501566785312574,0.032271126350452484,0.189404763607082,1,0,63.63636363636363,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7904.t1a,10,70,70,0.05138163610552818,0.03965581132233724,0.15057464725792785,0,0,67.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7903.t1,2,45,45,-0.035449677875264624,-0.03411211461689767,0.1839541788061375,0,0,46.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7902.t1,7,31,31,-0.048908529946157346,-0.06769580272855796,0.15722885170226833,2,0,16.129032258064516,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g790.t1,13,79,79,0.07898458506308766,0.09753921884109089,0.17970904717108707,3,0,67.08860759493672,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7893.t1,4,13,13,0.038084529800986956,0.1183591400957122,0.2084429292967366,1,0,69.23076923076923,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7609.t1,2,5,5,0.18464951681712882,0.07387888513381875,0.16941267889758677,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7877.t1,14,167,167,0.004666419360986419,0.01655469688663275,0.20123842896121158,10,0,50.898203592814376,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7874.t2,20,71,71,-0.026428073593078274,-0.02146850603665899,0.1292143564177586,1,0,40.845070422535215,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7873.t1,1,11,11,-0.17158296549751428,-0.19739055755825702,0.12142177595711326,1,0,9.090909090909092,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7872.t1,9,32,32,0.129155551459589,0.17982412031468964,0.1699964707701995,0,0,81.25,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7868.t1,8,215,215,-0.0074048297292265645,-0.021091994505464427,0.18261802625567236,4,0,44.18604651162791,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7861.t1,5,22,22,-0.03174688690384598,-0.05071902607656306,0.12948938497915677,0,0,36.36363636363637,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7857.t1,6,23,23,-0.03690852781864818,-0.06458364576461853,0.14969903965489012,0,0,39.130434782608695,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7851.t1,13,29,29,0.0836230558348017,0.032269696939463424,0.18543821789690382,0,0,65.51724137931035,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7839.t1,3,37,37,-0.15324090796239057,-0.1723907863316163,0.14827967811986278,2,0,21.62162162162162,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7876.t1,1,25,25,-0.08190998309299256,-0.04238241746434842,0.1400405443530848,1,0,16.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7943.t1,4,38,38,0.008096537820993127,0.018980269597274262,0.20633347596136853,2,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7607.t1,5,27,27,-0.004558137553828899,-0.03763042054290661,0.18287339973721176,0,0,48.148148148148145,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7574.t1,2,6,6,0.11573775740474017,0.08914198336594668,0.2629614449159934,1,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g740.t1,8,209,209,-0.050133899371013375,-0.05353969910422855,0.18051811506663434,7,0,40.19138755980861,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g739.t1,1,8,8,0.017145199682710246,-0.028542701486371537,0.1645640732646361,0,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7383.t1,3,9,9,-0.06042286479562463,-0.1918719234671885,0.22967835493001576,0,0,33.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g736.t1,3,21,21,-0.0875804853825895,-0.07635503615696553,0.17729268524407707,2,0,33.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7359.t1,7,62,62,0.026962608822580836,-0.0526460886368378,0.14963607590212832,3,0,46.774193548387096,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7345.t1,5,21,21,-0.0025670828330867806,-0.0508869785060904,0.1866596159469016,1,0,42.857142857142854,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7344.t1,5,31,31,0.008309511671003944,0.02488342628502651,0.23041807738431505,2,0,51.61290322580645,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7343.t2,8,22,22,-0.11502562062231952,-0.19407539079467126,0.22124175461354503,3,0,36.36363636363637,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g733.t1,2,9,9,0.09567888507538133,0.35606175368766646,0.39545551933115125,4,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7312.t1,1,18,18,0.07831168920299701,0.09668412669262641,0.13301726301048167,0,0,77.77777777777779,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7309.t1,4,24,24,-0.22143092150263355,-0.21741922944377567,0.09460310375858293,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7306.t1b,3,24,24,-0.036257636177634445,-0.03200485530379852,0.19710587053422013,2,0,41.66666666666667,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7304.t1,2,17,17,0.0676348726277924,0.02854867880385009,0.17565730743300112,2,0,52.94117647058824,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7295.t1a,2,21,21,-0.05780598264079021,-0.017477001892238404,0.15470999354004686,0,0,42.857142857142854,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7286.t1,1,1,1,0.32758626181599226,0.32758626181599226,,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7280.t1,1,36,36,-0.08902758766540794,-0.13396733765364804,0.17888084422575537,1,0,25.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7272.t1b,11,33,33,-0.04730101174731811,-0.04085965631297964,0.17206838780443062,0,0,30.303030303030305,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7420.t1,1,29,29,0.0719353075978173,0.0834135746494041,0.2025535537867201,1,0,68.96551724137932,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7422.t1a,3,7,7,-0.11345461038999526,-0.10747630025038798,0.1946430684876223,1,0,14.285714285714285,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7422.t1b,10,66,66,0.047933557283930346,0.05149562854215881,0.19950687853025184,4,0,63.63636363636363,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7426.t1b,1,8,8,0.08954758058475254,0.2456596191805822,0.2805650486613788,0,0,62.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7564.t1,7,62,62,0.06472347157884595,0.05188848120372408,0.15940998623995184,1,0,72.58064516129032,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7563.t1,2,10,10,0.04008604252001374,0.020468026751470334,0.1550318707871721,0,0,60.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7554.t1,3,26,26,-0.018584920750040538,-0.010728398630193306,0.19868296227440455,1,0,46.15384615384615,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7536.t1b,1,20,20,0.05583487263726492,-0.10125524515755226,0.2549320292733724,5,0,35.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7536.t1a,2,22,22,0.03243319794250058,0.057684190004515135,0.15785110205812355,0,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7532.t1,2,3,3,0.18267001398344718,0.13731781617417474,0.28046073930774335,1,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g753.t1,4,36,36,0.018886312564798217,0.02252580122702448,0.16944704225820115,1,0,58.333333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7526.t1,2,11,11,-0.003345516138638358,-0.00039290501603787543,0.11376387837712632,0,0,45.45454545454545,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7590.t1,2,5,5,0.06926721190082916,-0.06281001030561872,0.3015450919156514,1,0,20.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7515.t2,2,9,9,0.08939876014666903,0.14175287863328576,0.18990324977353001,0,0,77.77777777777779,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7495.t1,4,23,23,0.017883234769546025,-0.04794633014853841,0.15135881673349957,0,0,34.78260869565217,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7470.t1,3,6,6,-0.10314152234246365,-0.16270369091674122,0.17941501031258345,0,0,16.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7466.t1,1,11,11,0.014913502811220765,-0.047074359534746674,0.15851640079604623,0,0,45.45454545454545,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7463.t1b,1,1,1,-0.3118563329932286,-0.3118563329932286,,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7463.t1a,2,19,19,-0.021075601921825938,-0.08627300105417014,0.22921643076988665,3,0,42.10526315789473,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7462.t1,2,49,49,-0.06037520468223919,-0.050181208972208194,0.2031639408423135,2,0,38.775510204081634,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7439.t1,24,87,87,-0.038692090389648354,-0.06289672546477734,0.15323928305500356,2,0,34.48275862068966,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7438.t1,8,20,20,0.09530426933371702,0.007225730990590573,0.21882681764277045,2,0,55.00000000000001,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7509.t1,2,21,21,0.09620983831084977,0.09238979481732683,0.19742351835260694,2,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7946.t1,10,22,22,0.07206238092352472,0.1329218742381852,0.20097313239109652,2,0,63.63636363636363,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7957.t1,2,10,10,0.20886117790098338,0.2840799970206169,0.24643594442287653,2,0,80.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7958.t1,1,2,2,0.351255030350326,0.351255030350326,0.0022364039966901346,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8447.t1,2,2,2,-0.2121623805744116,-0.2121623805744116,0.05342155613983665,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8443.t1a,2,43,43,0.02729231592739988,0.06601706237349682,0.18155449029934637,2,0,58.139534883720934,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8439.t1,2,2,2,0.13684731638001463,0.13684731638001463,0.2550188769891131,0,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8433.t1,3,67,67,0.06389326432902816,0.07260695158362031,0.19150549750712798,1,0,58.2089552238806,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8428.t1,5,20,20,-0.050029660525116336,-0.08914260947510982,0.13797499585937584,0,0,35.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8418.t1,2,10,10,0.007881345160132272,0.04035199572050045,0.16274668092722988,0,0,60.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8413.t1,1,3,3,-0.01946951067047867,0.03717956577733424,0.34765022025975406,1,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8410.t1a,1,2,2,0.23089114730539767,0.23089114730539767,0.14584509801523307,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8405.t1,1,14,14,0.026340649674088206,0.06386060120236947,0.24924115867467403,2,0,57.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8404.t1,1,3,3,0.2638925759283911,0.36820815192210743,0.19223781663755488,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8398.t1,2,36,36,-0.05104148103970549,-0.07067288630991804,0.16932666914612288,1,0,30.555555555555557,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8389.t1,1,11,11,0.13347891737239498,0.11331558265959135,0.1394477137372432,1,0,81.81818181818183,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8388.t1b,1,8,8,-0.19538239860223797,-0.19531645931839908,0.19951955806885202,2,0,12.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8382.t1,1,11,11,0.03556187965412462,0.07164730623753493,0.19138811962106989,0,0,72.72727272727273,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8381.t1,5,23,23,-0.1155634363570384,-0.13763774295274464,0.17321059008721787,1,0,26.08695652173913,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8352.t1,9,32,32,-0.0378945488011383,-0.03713569345866383,0.17562329514776515,0,0,43.75,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8334.t2,5,8,8,0.10552962377232591,0.1647071312709948,0.18638864541693048,0,0,62.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8459.t1,1,1,1,0.5456765808321095,0.5456765808321095,,1,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8466.t1,1,2,2,-0.2418155997318331,-0.2418155997318331,0.076086804209791,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8477.t1b,5,24,24,0.06445752844757792,0.06191253796647573,0.18204818400786849,0,0,70.83333333333334,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g848.t1,4,54,54,0.02674281959527316,0.08298632218766916,0.20808526213603104,4,0,57.407407407407405,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8593.t1,1,19,19,-0.05932865352091756,-0.050041620420536545,0.13723679912728182,0,0,31.57894736842105,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8564.t1,1,8,8,-0.16087712554838166,-0.15569307743992508,0.09116732469347041,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g856.t1,2,81,81,0.005137654805212788,-0.0166780611080854,0.20473645651543423,1,0,44.44444444444444,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8559.t1,17,63,63,0.03973959448610288,0.06625572859071535,0.18848140461650748,0,0,58.730158730158735,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8558.t2c,18,82,82,0.019879546982945,0.03142544600032672,0.16581918719105151,1,0,57.3170731707317,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8558.t2b,1,5,5,-0.10804535568591053,-0.22637312822037212,0.1743384451067564,0,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8558.t2a,2,5,5,-0.11644549331011127,-0.19733790561152326,0.22329859518207296,0,0,20.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8552.t1c,7,22,22,-0.04852712056461081,-0.0736399397097608,0.15885629902058696,0,0,36.36363636363637,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8329.t1,1,21,21,-0.03744893021018246,-0.042810138514020143,0.10159131732455277,0,0,14.285714285714285,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8552.t1a,1,23,23,-0.12816673238727772,-0.13532801632131786,0.11076394307402374,0,0,13.043478260869565,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8539.t2,14,26,26,0.003215439316473741,-0.028331610607065426,0.13719797508682158,0,0,46.15384615384615,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8531.t1,1,4,4,-0.28356576738924144,-0.2987436125093391,0.12265700972420206,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8526.t2,4,11,11,-0.1536815763524363,-0.12103371960117153,0.16438122836931293,1,0,9.090909090909092,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8524.t1,15,55,55,-0.016220497432773602,-0.0028403818866129804,0.17763563382927736,0,0,45.45454545454545,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8510.t1,2,9,9,-0.1456200439999745,-0.16530645502153327,0.1282284446538394,0,0,11.11111111111111,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8508.t1,6,44,44,0.06606156047554856,0.04646063940917055,0.16808305419323707,1,0,56.81818181818182,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8506.t1,2,47,47,-0.01307975172164061,-0.09358949845531124,0.2049988430412732,2,0,36.17021276595745,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8497.t1,1,11,11,0.1759260659237693,0.16423429670383194,0.17489550795835798,3,0,81.81818181818183,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8542.t1,12,18,18,0.15866547976190915,0.17521852781690467,0.12451165429525697,1,0,88.88888888888889,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8310.t1,2,7,7,0.07580257326876938,-0.019511440678688173,0.2297831175643763,1,0,42.857142857142854,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8309.t1,3,105,105,-0.017269099486313,-0.013333333333333334,0.1777484720909374,4,0,43.80952380952381,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8289.t1,2,57,57,0.1362896318949456,0.1969459062889955,0.1593819006447219,3,0,78.94736842105263,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8132.t1,1,24,24,0.03396523558462324,0.031117558537484855,0.21900888831748538,0,0,58.333333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8110.t2,8,48,48,-0.014868687530866185,-0.04574553988703788,0.1780023421211287,2,0,43.75,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8102.t1,4,22,22,-0.03505807141216083,-0.04376478341666569,0.17914203387240435,0,0,45.45454545454545,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g809.t1,1,18,18,-0.1419460016451878,-0.1875181879866882,0.13023124179853926,0,0,11.11111111111111,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8084.t1,7,60,60,0.11054441979008531,0.1417282826760244,0.16944279486208416,2,0,78.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8064.t1,2,18,18,-0.06420083163345286,-0.058688504016614886,0.09587724436227535,0,0,5.555555555555555,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8043.t1,4,23,23,-0.009608153913118856,0.030260366404356052,0.13557499548380808,0,0,56.52173913043478,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8036.t1,1,31,31,0.08234362054188407,0.08411062395298284,0.18506047847022986,0,0,74.19354838709677,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g814.t1,7,19,19,0.01526160831173328,0.05461379722926468,0.17624874448907488,2,0,57.89473684210527,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8006.t1,2,21,21,-0.04086686562247853,-0.12793904048194707,0.18296943800035606,0,0,28.57142857142857,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8002.t1a,9,52,52,-0.046948790542715245,-0.029178517217202927,0.16392529055583693,0,0,42.30769230769231,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7997.t1,1,21,21,0.17414583317896346,0.21365661355360044,0.15470378727493642,0,0,90.47619047619048,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7989.t1,1,17,17,-0.029943464377275384,-0.03617041455016688,0.19717125300531219,0,0,35.294117647058826,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7976.t1,2,8,8,0.17239904697315386,0.17480316640324575,0.17727904636668743,2,0,75.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7974.t1,11,49,49,0.014206327353966949,0.024639337293199774,0.18150001104617972,1,0,53.06122448979592,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7962.t1b,2,2,2,0.2230009438751573,0.2230009438751573,0.012040914598533731,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7962.t1a,1,19,19,0.10856727046557414,0.14649122995001448,0.17974601584103678,1,0,78.94736842105263,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g7960.t1,2,12,12,0.11781145583437742,0.1839320537056936,0.18116559546624095,0,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8002.t1b,8,25,25,-0.09240806810627923,-0.06546176851088933,0.16402990957472804,1,0,32.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8603.t2,6,21,21,-0.12201912278303448,-0.1602755181565442,0.1440519247758848,0,0,19.047619047619047,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8158.t1,2,5,5,-0.08622606741738845,-0.1254189087344731,0.14134877603279974,0,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8165.t1a,19,77,77,0.006937117694706233,0.00027535945479326027,0.15844729039321415,1,0,50.649350649350644,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8272.t1,2,4,4,0.1750139285319276,0.25870821204779176,0.18849093580276843,0,0,75.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8270.t1,2,40,40,0.07864454682682621,0.14262254758628662,0.2204964073560186,3,0,65.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8265.t1,1,24,24,-0.02459157300928978,-0.04420815810152505,0.10879373932436866,0,0,37.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8257.t1,2,19,19,0.10806054470081264,0.14409368919475882,0.21535269899562814,3,0,73.68421052631578,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8256.t1,1,37,37,-0.06321045436520252,-0.10393889188353547,0.17990498149623055,0,0,32.432432432432435,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g825.t1,3,23,23,-0.015941845655303873,-0.05666462600937923,0.12226391894233855,0,0,43.47826086956522,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8245.t1,1,24,24,-0.1449835562022169,-0.17510319993989815,0.14242582842045068,1,0,20.833333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8240.t1,2,17,17,0.06541940003283102,0.048946118444626624,0.18147579032440003,0,0,70.58823529411765,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8162.t3,9,32,32,0.060603795137972365,0.0753809336043384,0.19729811117088827,1,0,75.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8235.t1,7,53,53,-0.11050486595245985,-0.10642800838892731,0.16325952381521788,3,0,22.641509433962266,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8226.t1,2,8,8,0.08482750829297195,0.15971815496924466,0.20330508845532588,0,0,62.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8221.t2,6,190,190,0.03901659396200156,0.04056179651307884,0.19867063904266105,6,0,57.36842105263158,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8220.t1,2,8,8,-0.05399439971423541,-0.11011734702502161,0.18707620163140976,0,0,25.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8213.t1,6,33,33,0.03461870869167951,0.009727955552216564,0.1866087682828999,0,0,51.515151515151516,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8211.t1,35,149,149,-0.025919506248169744,-0.04844215170359029,0.18657679002542069,6,0,44.29530201342282,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8204.t1,12,76,76,0.028186128157914284,0.014755276292745218,0.1669076652557713,2,0,55.26315789473685,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8173.t1,3,35,35,0.06840700930511324,0.10413683447256343,0.189412248245999,3,0,65.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8165.t1b,1,5,5,0.08319302866756562,0.11842076841039215,0.16249769299253503,0,0,80.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g8230.t1,2,6,6,-0.06831575078376477,-0.17627981813208551,0.21024526317050202,0,0,33.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g25920.t1,5,30,30,0.1412130590793655,0.1955072259200954,0.20988480866222972,2,0,70.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g4663.t2,1,30,30,-0.030134066214796456,-0.004687397025176336,0.2080700151162374,2,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g4661.t1a,10,34,34,-0.066333291708902,-0.048655116693148405,0.19195447748805916,3,0,44.11764705882353,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g27906.t1b,4,35,35,0.08724625520503951,0.07605168956947658,0.15886198254968717,3,0,57.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g27906.t1a,15,107,107,-0.05156245507532972,-0.054075885248099025,0.1899290000093882,6,0,40.18691588785047,0.9020093606001326,Ptua
